DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,DIN,PO4-P,Soca,month,lipophylic_toxins
90.0,0.0,0.0,30.0,40.0,0.0,153.4,17.314285714285713,2.9380952380952383,68.8,1.36,34.99,19.86,4.0,3.439999923110003,0.150000005960464,6212.515,5,neg
70.0,0.0,0.0,30.0,20.0,0.0,153.4,17.314285714285713,2.9380952380952383,68.8,?,36.5900001525879,15.6099996566772,6.0,7.7999997735023445,0.109999999403954,6212.515,5,neg
110.0,0.0,0.0,50.0,10.0,0.0,153.4,17.314285714285713,2.9380952380952383,68.8,1.17,35.85,19.7,5.0,4.460000053048131,0.150000005960464,6212.515,5,neg
50.0,10.0,0.0,30.0,0.0,0.0,144.70000000000002,15.671428571428573,3.4428571428571426,97.69999999999999,1.36,34.99,19.86,4.0,3.439999923110003,0.150000005960464,7314.9,6,neg
60.0,0.0,0.0,20.0,20.0,0.0,144.70000000000002,15.671428571428573,3.4428571428571426,97.69999999999999,?,35.810001373291,19.3600006103516,7.0,3.59000012278557,0.100000001490116,7314.9,6,neg
?,?,?,?,?,?,144.70000000000002,15.671428571428573,3.4428571428571426,97.69999999999999,1.17,35.85,19.7,5.0,4.460000053048131,0.150000005960464,7314.9,6,neg
70.0,0.0,0.0,20.0,40.0,0.0,211.50000000000003,19.21428571428571,2.885714285714286,69.2,?,?,?,?,?,?,5932.588999999999,6,neg
100.0,0.0,0.0,10.0,60.0,0.0,211.50000000000003,19.21428571428571,2.885714285714286,69.2,?,?,?,?,?,?,5932.588999999999,6,neg
120.0,40.0,0.0,0.0,40.0,0.0,211.50000000000003,19.21428571428571,2.885714285714286,69.2,?,35.8199996948242,18.3199996948242,5.0,0.4199999906122685,0.119999997317791,5932.588999999999,6,neg
40.0,0.0,0.0,0.0,10.0,0.0,246.89999999999998,21.87142857142857,3.1809523809523808,28.599999999999998,0.8,34.25,26.23,5.0,2.799999989569182,0.129999995231628,4617.611999999999,6,neg
160.0,0.0,0.0,10.0,90.0,0.0,246.89999999999998,21.87142857142857,3.1809523809523808,28.599999999999998,?,35.8199996948242,18.3199996948242,5.0,0.4199999906122685,0.119999997317791,4617.611999999999,6,neg
20.0,0.0,0.0,10.0,0.0,0.0,246.89999999999998,21.87142857142857,3.1809523809523808,28.599999999999998,0.81,32.38,26.76,6.0,3.209999896585946,0.0900000035762787,4617.611999999999,6,neg
40.0,0.0,0.0,0.0,20.0,0.0,214.70000000000002,22.5,3.3190476190476192,2.9,0.8,34.25,26.23,5.0,2.799999989569182,0.129999995231628,2309.025,7,neg
30.0,20.0,0.0,10.0,0.0,0.0,214.70000000000002,22.5,3.3190476190476192,2.9,0.55,31.91,26.13,9.0,9.339999914169308,0.0799999982118607,2309.025,7,neg
120.0,20.0,0.0,20.0,0.0,0.0,214.70000000000002,22.5,3.3190476190476192,2.9,0.81,32.38,26.76,6.0,3.209999896585946,0.0900000035762787,2309.025,7,neg
100.0,0.0,0.0,50.0,20.0,0.0,228.60000000000005,22.8,3.1666666666666665,0.6,0.8,34.25,26.23,5.0,2.799999989569182,0.129999995231628,1766.9870000000003,7,neg
90.0,0.0,0.0,60.0,0.0,0.0,228.60000000000005,22.8,3.1666666666666665,0.6,0.55,31.91,26.13,9.0,9.339999914169308,0.0799999982118607,1766.9870000000003,7,neg
120.0,0.0,0.0,50.0,20.0,0.0,228.60000000000005,22.8,3.1666666666666665,0.6,0.81,32.38,26.76,6.0,3.209999896585946,0.0900000035762787,1766.9870000000003,7,neg
50.0,0.0,0.0,10.0,40.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,?,35.83,25.26,?,?,?,1250.9799999999996,7,neg
50.0,0.0,0.0,0.0,40.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,?,33.7700004577637,23.9200000762939,20.0,8.21000019460916,0.0199999995529652,1250.9799999999996,7,neg
100.0,0.0,10.0,20.0,70.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,0.26,35.97,25.16,11.0,0.6599999889731412,0.0199999995529652,1250.9799999999996,7,neg
40.0,0.0,0.0,20.0,20.0,0.0,263.6,25.666666666666668,3.614285714285714,4.6,?,35.83,25.26,?,?,?,1097.924,8,neg
50.0,0.0,10.0,20.0,20.0,0.0,263.6,25.666666666666668,3.614285714285714,4.6,0.26,35.97,25.16,11.0,0.6599999889731412,0.0199999995529652,1097.924,8,neg
40.0,0.0,0.0,0.0,40.0,0.0,263.6,25.666666666666668,3.614285714285714,4.6,0.29,35.87,25.08,15.0,0.36999999359250124,0.0199999995529652,1097.924,8,neg
30.0,0.0,0.0,30.0,0.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,?,?,?,?,?,?,915.715,8,neg
40.0,0.0,20.0,20.0,0.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,?,?,?,?,?,?,915.715,8,neg
30.0,10.0,0.0,0.0,20.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,?,36.0099983215332,26.9899997711182,9.0,1.439999986439943,0.0500000007450581,915.715,8,neg
90.0,0.0,40.0,20.0,10.0,0.0,216.59999999999997,21.09047619047619,3.5952380952380953,53.1,?,36.28,24.13,?,?,?,972.005,9,neg
70.0,10.0,30.0,10.0,10.0,0.0,216.59999999999997,21.09047619047619,3.5952380952380953,53.1,0.25,36.74,22.93,?,4.900000024586916,0.0399999991059303,972.005,9,neg
80.0,20.0,0.0,20.0,20.0,0.0,216.59999999999997,21.09047619047619,3.5952380952380953,53.1,?,36.1800003051758,24.7600002288818,?,0.6400000080466273,0.0299999993294477,972.005,9,neg
20.0,10.0,0.0,10.0,0.0,0.0,180.49999999999997,19.514285714285712,3.7380952380952386,52.8,?,36.1800003051758,24.7600002288818,?,0.6400000080466273,0.0299999993294477,2549.3280000000004,9,neg
50.0,40.0,0.0,10.0,0.0,0.0,180.49999999999997,19.514285714285712,3.7380952380952386,52.8,0.25,36.74,22.93,?,4.900000024586916,0.0399999991059303,2549.3280000000004,9,neg
80.0,20.0,0.0,10.0,50.0,0.0,180.49999999999997,19.514285714285712,3.7380952380952386,52.8,?,36.28,24.13,?,?,?,2549.3280000000004,9,neg
50.0,40.0,10.0,0.0,0.0,0.0,176.5,18.685714285714283,3.8,52.6,?,36.28,24.13,?,?,?,2871.9960000000005,9,neg
60.0,20.0,20.0,0.0,10.0,0.0,176.5,18.685714285714283,3.8,52.6,0.25,36.74,22.93,?,4.900000024586916,0.0399999991059303,2871.9960000000005,9,neg
110.0,30.0,60.0,10.0,0.0,0.0,176.5,18.685714285714283,3.8,52.6,0.24,36.49,24.11,14.0,0.7799999862909314,0.0199999995529652,2871.9960000000005,9,neg
10.0,0.0,0.0,0.0,0.0,0.0,110.69999999999997,16.247619047619043,2.8095238095238093,68.69999999999999,?,36.0299987792969,23.5400009155273,19.0,1.3000000212341547,0.0199999995529652,3686.0270000000005,10,neg
50.0,0.0,30.0,20.0,0.0,0.0,110.69999999999997,16.247619047619043,2.8095238095238093,68.69999999999999,?,36.02,22.28,?,?,?,3686.0270000000005,10,neg
70.0,0.0,30.0,0.0,20.0,0.0,110.69999999999997,16.247619047619043,2.8095238095238093,68.69999999999999,0.24,35.81,22.26,?,2.2499999776482573,0.0399999991059303,3686.0270000000005,10,poz
100.0,10.0,10.0,0.0,10.0,0.0,83.19999999999999,15.561904761904762,2.7428571428571433,85.30000000000001,0.24,35.81,22.26,?,2.2499999776482573,0.0399999991059303,3761.188000000001,10,?
40.0,0.0,30.0,10.0,0.0,0.0,83.19999999999999,15.561904761904762,2.7428571428571433,85.30000000000001,0.18,36.06,22.43,?,0.9699999764561653,0.0299999993294477,3761.188000000001,10,neg
10.0,0.0,10.0,0.0,0.0,0.0,83.19999999999999,15.561904761904762,2.7428571428571433,85.30000000000001,?,36.02,22.28,?,?,?,3761.188000000001,10,neg
150.0,50.0,50.0,10.0,10.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,0.82,36.45,18.95,?,1.6899999529123337,0.0399999991059303,4116.816,10,poz
250.0,90.0,60.0,80.0,0.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,?,36.43,18.99,?,?,?,4116.816,10,neg
220.0,110.0,60.0,30.0,0.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,?,36.439998626709,19.6800003051758,10.0,1.2899999897927046,0.0,4116.816,10,poz
0.0,0.0,0.0,0.0,0.0,0.0,78.7,13.542857142857144,3.4333333333333336,147.1,?,?,?,?,?,?,7855.1550000000025,11,neg
10.0,0.0,0.0,10.0,0.0,0.0,78.7,13.542857142857144,3.4333333333333336,147.1,?,?,?,?,?,?,7855.1550000000025,11,?
20.0,0.0,10.0,10.0,0.0,0.0,78.7,13.542857142857144,3.4333333333333336,147.1,?,36.0400009155273,18.5900001525879,?,1.840000022202731,0.0599999986588955,7855.1550000000025,11,neg
20.0,0.0,0.0,10.0,0.0,0.0,68.4,10.747619047619049,3.6904761904761907,124.59999999999998,0.74,37.21,16.74,8.0,9.31999963521957,0.0700000002980232,8940.719000000003,11,?
10.0,0.0,0.0,0.0,0.0,0.0,68.4,10.747619047619049,3.6904761904761907,124.59999999999998,?,34.7900009155273,17.5499992370605,8.0,13.420000389218302,0.00999999977648258,8940.719000000003,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,68.4,10.747619047619049,3.6904761904761907,124.59999999999998,?,37.54,17.17,?,?,?,8940.719000000003,11,neg
10.0,0.0,0.0,0.0,0.0,10.0,115.29999999999997,6.095238095238095,3.7571428571428576,16.700000000000003,?,37.54,17.17,?,?,?,4594.473,12,neg
10.0,10.0,0.0,0.0,0.0,0.0,115.29999999999997,6.095238095238095,3.7571428571428576,16.700000000000003,0.74,37.21,16.74,8.0,9.31999963521957,0.0700000002980232,4594.473,12,?
40.0,0.0,0.0,20.0,0.0,10.0,115.29999999999997,6.095238095238095,3.7571428571428576,16.700000000000003,0.49,37.86,17.44,?,4.409999996423721,0.0500000007450581,4594.473,12,?
0.0,0.0,0.0,0.0,0.0,0.0,22.800000000000004,9.466666666666665,2.1333333333333333,37.900000000000006,?,?,?,?,?,?,8173.6759999999995,1,?
10.0,0.0,0.0,10.0,0.0,0.0,22.800000000000004,9.466666666666665,2.1333333333333333,37.900000000000006,?,?,?,?,?,?,8173.6759999999995,1,?
0.0,0.0,0.0,0.0,0.0,0.0,22.800000000000004,9.466666666666665,2.1333333333333333,37.900000000000006,?,?,?,?,?,?,8173.6759999999995,1,?
70.0,0.0,0.0,0.0,0.0,0.0,38.400000000000006,9.904761904761907,3.3,145.0,?,?,?,?,?,?,13252.703,2,neg
30.0,0.0,0.0,0.0,0.0,0.0,38.400000000000006,9.904761904761907,3.3,145.0,?,?,?,?,?,?,13252.703,2,neg
50.0,20.0,0.0,10.0,0.0,0.0,38.400000000000006,9.904761904761907,3.3,145.0,?,36.9300003051758,11.5900001525879,6.0,11.31000021100048,0.0700000002980232,13252.703,2,neg
30.0,0.0,0.0,0.0,0.0,0.0,141.70000000000002,10.452380952380953,3.0714285714285716,18.5,0.81,34.15,10.71,3.0,?,?,6894.749,3,neg
20.0,0.0,0.0,0.0,0.0,10.0,141.70000000000002,10.452380952380953,3.0714285714285716,18.5,0.89,36.79,11.46,?,?,?,6894.749,3,neg
30.0,10.0,0.0,0.0,0.0,10.0,141.70000000000002,10.452380952380953,3.0714285714285716,18.5,?,36.46,11.47,5.0,?,?,6894.749,3,neg
60.0,30.0,0.0,10.0,0.0,0.0,160.5,10.49047619047619,3.157142857142856,34.1,0.7,36.73,12.73,12.0,5.3399998322129285,0.0199999995529652,4328.699,4,neg
30.0,10.0,0.0,0.0,0.0,0.0,160.5,10.49047619047619,3.157142857142856,34.1,?,37.0800018310547,12.4700002670288,10.0,3.299999892711641,0.0199999995529652,4328.699,4,neg
10.0,0.0,0.0,0.0,0.0,0.0,160.5,10.49047619047619,3.157142857142856,34.1,?,37.49,12.83,9.0,?,?,4328.699,4,neg
40.0,0.0,0.0,0.0,40.0,0.0,134.0,13.314285714285715,2.3809523809523805,82.0,?,35.9000015258789,15.75,7.0,8.189999818801878,0.0299999993294477,3874.458000000001,4,neg
10.0,10.0,0.0,0.0,0.0,0.0,134.0,13.314285714285715,2.3809523809523805,82.0,?,?,?,?,?,?,3874.458000000001,4,neg
40.0,0.0,0.0,0.0,30.0,0.0,134.0,13.314285714285715,2.3809523809523805,82.0,?,?,?,?,?,?,3874.458000000001,4,neg
50.0,0.0,0.0,10.0,10.0,0.0,109.39999999999998,13.857142857142858,2.1238095238095234,104.19999999999999,0.59,35.89,15.02,11.0,?,?,2888.477,4,neg
20.0,0.0,0.0,10.0,0.0,0.0,109.39999999999998,13.857142857142858,2.1238095238095234,104.19999999999999,?,34.95,14.19,11.0,?,?,2888.477,4,neg
40.0,0.0,0.0,30.0,0.0,0.0,109.39999999999998,13.857142857142858,2.1238095238095234,104.19999999999999,?,35.9000015258789,15.75,7.0,8.189999818801878,0.0299999993294477,2888.477,4,neg
90.0,0.0,20.0,0.0,70.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,?,34.95,14.19,11.0,?,?,3132.5680000000007,5,neg
170.0,20.0,10.0,10.0,120.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,?,34.91,15.49,10.0,?,?,3132.5680000000007,5,neg
60.0,10.0,0.0,10.0,40.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,0.59,35.89,15.02,11.0,?,?,3132.5680000000007,5,neg
80.0,0.0,0.0,20.0,60.0,0.0,182.39999999999995,16.72857142857143,2.7428571428571424,43.2,?,36.39,16.05,9.0,?,?,3153.3350000000005,5,neg
140.0,0.0,0.0,10.0,120.0,0.0,182.39999999999995,16.72857142857143,2.7428571428571424,43.2,1.67,33.49,17.15,6.0,?,?,3153.3350000000005,5,neg
210.0,0.0,0.0,0.0,190.0,0.0,182.39999999999995,16.72857142857143,2.7428571428571424,43.2,?,29.8799991607666,17.5799999237061,5.0,35.4699995294213,0.0900000035762787,3153.3350000000005,5,neg
40.0,0.0,10.0,10.0,20.0,0.0,232.99999999999997,19.204761904761906,2.6857142857142855,51.9,0.98,36.67,15.52,?,?,?,3146.500999999999,6,neg
20.0,0.0,10.0,10.0,0.0,0.0,232.99999999999997,19.204761904761906,2.6857142857142855,51.9,1.67,33.49,17.15,6.0,?,?,3146.500999999999,6,neg
20.0,0.0,0.0,10.0,0.0,0.0,232.99999999999997,19.204761904761906,2.6857142857142855,51.9,?,36.39,16.05,9.0,?,?,3146.500999999999,6,neg
160.0,10.0,0.0,10.0,140.0,0.0,223.49999999999997,22.01904761904762,2.6142857142857143,0.6,?,?,?,?,?,?,2654.5909999999994,6,neg
30.0,0.0,0.0,10.0,10.0,0.0,223.49999999999997,22.01904761904762,2.6142857142857143,0.6,?,?,?,?,?,?,2654.5909999999994,6,neg
20.0,0.0,0.0,0.0,20.0,0.0,223.49999999999997,22.01904761904762,2.6142857142857143,0.6,?,31.2299995422363,20.9799995422363,?,20.150000631809274,0.0500000007450581,2654.5909999999994,6,neg
480.0,20.0,40.0,20.0,370.0,0.0,205.9,21.666666666666664,2.466666666666667,63.19999999999999,?,33.98,22.9,9.0,?,?,3211.6879999999996,7,neg
120.0,20.0,10.0,10.0,70.0,0.0,205.9,21.666666666666664,2.466666666666667,63.19999999999999,0.42,34.37,22.92,12.0,?,?,3211.6879999999996,7,neg
170.0,10.0,30.0,30.0,90.0,0.0,205.9,21.666666666666664,2.466666666666667,63.19999999999999,0.24,34.06,22.99,18.0,?,?,3211.6879999999996,7,neg
150.0,20.0,0.0,10.0,100.0,0.0,185.7,21.1,2.3619047619047624,183.7,?,33.98,22.9,9.0,?,?,4049.824,7,neg
100.0,0.0,30.0,30.0,40.0,0.0,185.7,21.1,2.3619047619047624,183.7,0.42,34.37,22.92,12.0,?,?,4049.824,7,neg
110.0,40.0,10.0,0.0,60.0,0.0,185.7,21.1,2.3619047619047624,183.7,0.24,34.06,22.99,18.0,?,?,4049.824,7,neg
130.0,10.0,50.0,30.0,30.0,0.0,197.6,21.914285714285718,2.3904761904761904,135.70000000000002,0.42,34.37,22.92,12.0,?,?,4170.113,7,neg
60.0,20.0,0.0,0.0,30.0,0.0,197.6,21.914285714285718,2.3904761904761904,135.70000000000002,0.24,34.06,22.99,18.0,?,?,4170.113,7,neg
40.0,0.0,0.0,10.0,30.0,0.0,197.6,21.914285714285718,2.3904761904761904,135.70000000000002,?,33.98,22.9,9.0,?,?,4170.113,7,neg
80.0,0.0,0.0,40.0,40.0,0.0,163.59999999999997,22.223809523809525,2.4952380952380953,154.0,0.52,33.49,24.98,12.0,10.830000534653665,0.0399999991059303,3828.7580000000003,8,neg
30.0,0.0,0.0,10.0,20.0,0.0,163.59999999999997,22.223809523809525,2.4952380952380953,154.0,?,34.11,25.13,9.0,?,?,3828.7580000000003,8,neg
60.0,0.0,10.0,20.0,30.0,0.0,163.59999999999997,22.223809523809525,2.4952380952380953,154.0,?,32.4700012207031,23.8600006103516,12.0,16.24999998509884,0.0299999993294477,3828.7580000000003,8,neg
70.0,0.0,0.0,0.0,70.0,0.0,195.70000000000002,22.176190476190477,2.8238095238095235,34.9,0.52,33.49,24.98,12.0,10.830000534653665,0.0399999991059303,3413.2799999999997,8,neg
50.0,0.0,0.0,10.0,40.0,0.0,195.70000000000002,22.176190476190477,2.8238095238095235,34.9,0.33,34.2,25.09,15.0,8.160000249743458,0.00999999977648258,3413.2799999999997,8,neg
80.0,0.0,0.0,40.0,40.0,0.0,195.70000000000002,22.176190476190477,2.8238095238095235,34.9,?,34.11,25.13,9.0,?,?,3413.2799999999997,8,neg
280.0,40.0,150.0,10.0,0.0,80.0,142.80000000000004,20.228571428571428,2.5523809523809526,95.80000000000001,?,34.9,24.89,?,4.810000158846381,0.0799999982118607,4455.911999999999,9,neg
170.0,0.0,70.0,0.0,0.0,100.0,142.80000000000004,20.228571428571428,2.5523809523809526,95.80000000000001,0.35,33.08,23.91,13.0,8.380000188946727,0.0299999993294477,4455.911999999999,9,neg
40.0,0.0,30.0,0.0,0.0,10.0,142.80000000000004,20.228571428571428,2.5523809523809526,95.80000000000001,?,35.11,24.31,7.0,?,?,4455.911999999999,9,neg
60.0,0.0,40.0,10.0,10.0,0.0,135.2,19.109523809523814,2.6285714285714286,88.6,0.35,33.08,23.91,13.0,8.380000188946727,0.0299999993294477,4633.203,9,neg
120.0,10.0,60.0,0.0,0.0,40.0,135.2,19.109523809523814,2.6285714285714286,88.6,?,34.9,24.89,?,4.810000158846381,0.0799999982118607,4633.203,9,neg
80.0,20.0,40.0,10.0,0.0,10.0,135.2,19.109523809523814,2.6285714285714286,88.6,?,35.11,24.31,7.0,?,?,4633.203,9,neg
20.0,10.0,0.0,0.0,0.0,10.0,125.1,18.552380952380954,2.5190476190476194,185.1,?,36.37,22.2,5.0,?,?,4588.005,9,neg
60.0,20.0,10.0,20.0,0.0,0.0,125.1,18.552380952380954,2.5190476190476194,185.1,?,36.1599998474121,22.3099994659424,7.0,0.2800000049173828,0.0599999986588955,4588.005,9,neg
50.0,10.0,0.0,20.0,0.0,0.0,125.1,18.552380952380954,2.5190476190476194,185.1,0.53,37.05,21.72,7.0,?,?,4588.005,9,neg
60.0,0.0,10.0,0.0,0.0,0.0,135.79999999999998,16.904761904761905,2.804761904761905,174.29999999999998,?,36.37,22.2,5.0,?,?,3983.776,9,neg
100.0,10.0,20.0,30.0,0.0,10.0,135.79999999999998,16.904761904761905,2.804761904761905,174.29999999999998,0.53,37.05,21.72,7.0,?,?,3983.776,9,neg
120.0,10.0,0.0,0.0,10.0,50.0,135.79999999999998,16.904761904761905,2.804761904761905,174.29999999999998,?,36.1599998474121,22.3099994659424,7.0,0.2800000049173828,0.0599999986588955,3983.776,9,neg
30.0,0.0,0.0,20.0,10.0,0.0,142.50000000000003,16.5,2.9380952380952388,125.39999999999999,?,36.37,22.2,5.0,?,?,3358.7450000000003,10,neg
40.0,0.0,0.0,10.0,0.0,20.0,142.50000000000003,16.5,2.9380952380952388,125.39999999999999,0.53,37.05,21.72,7.0,?,?,3358.7450000000003,10,neg
10.0,0.0,0.0,0.0,10.0,0.0,142.50000000000003,16.5,2.9380952380952388,125.39999999999999,?,36.1599998474121,22.3099994659424,7.0,0.2800000049173828,0.0599999986588955,3358.7450000000003,10,neg
40.0,0.0,10.0,20.0,0.0,10.0,104.89999999999998,17.361904761904764,2.580952380952381,112.8,?,?,?,?,?,?,3541.3219999999997,10,neg
200.0,100.0,40.0,40.0,0.0,10.0,104.89999999999998,17.361904761904764,2.580952380952381,112.8,?,36.25,21.0100002288818,9.0,6.439999766647811,0.0299999993294477,3541.3219999999997,10,neg
170.0,50.0,10.0,70.0,10.0,10.0,104.89999999999998,17.361904761904764,2.580952380952381,112.8,?,?,?,?,?,?,3541.3219999999997,10,neg
80.0,0.0,20.0,50.0,0.0,0.0,115.6,14.961904761904762,2.4904761904761905,115.19999999999999,0.86,35.35,20.21,3.5,3.389999926090244,0.00999999977648258,3608.8099999999995,10,neg
110.0,20.0,20.0,20.0,0.0,40.0,115.6,14.961904761904762,2.4904761904761905,115.19999999999999,0.84,34.23,20.04,2.5,11.269999980926514,0.140000000596046,3608.8099999999995,10,neg
30.0,0.0,10.0,10.0,0.0,0.0,115.6,14.961904761904762,2.4904761904761905,115.19999999999999,?,35.63,21.08,?,0.7400000058114525,0.0199999995529652,3608.8099999999995,10,neg
20.0,0.0,0.0,20.0,0.0,0.0,105.6,13.223809523809527,2.8333333333333335,90.3,?,34.89,19.75,4.0,?,?,9250.708999999999,11,neg
10.0,0.0,0.0,10.0,0.0,0.0,105.6,13.223809523809527,2.8333333333333335,90.3,0.86,35.35,20.21,3.5,3.389999926090244,0.00999999977648258,9250.708999999999,11,neg
50.0,0.0,0.0,30.0,0.0,0.0,105.6,13.223809523809527,2.8333333333333335,90.3,0.84,34.23,20.04,2.5,11.269999980926514,0.140000000596046,9250.708999999999,11,neg
70.0,0.0,10.0,30.0,10.0,0.0,60.300000000000004,12.285714285714283,2.5142857142857147,114.89999999999998,?,35.94,17.55,4.0,?,?,11115.739999999998,11,neg
70.0,10.0,10.0,10.0,0.0,20.0,60.300000000000004,12.285714285714283,2.5142857142857147,114.89999999999998,1.45,34.39,17.09,4.0,?,?,11115.739999999998,11,?
70.0,50.0,0.0,20.0,0.0,0.0,60.300000000000004,12.285714285714283,2.5142857142857147,114.89999999999998,?,37.14,19.23,?,2.020000055432324,0.0500000007450581,11115.739999999998,11,?
10.0,0.0,0.0,0.0,0.0,0.0,56.79999999999999,9.738095238095237,2.276190476190476,43.4,?,35.94,17.55,4.0,?,?,9780.938,12,neg
10.0,0.0,0.0,10.0,0.0,0.0,56.79999999999999,9.738095238095237,2.276190476190476,43.4,0.98,35.25,17.01,5.0,?,?,9780.938,12,neg
10.0,0.0,0.0,10.0,0.0,0.0,56.79999999999999,9.738095238095237,2.276190476190476,43.4,1.45,34.39,17.09,4.0,?,?,9780.938,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,83.1,4.980952380952381,2.6333333333333333,21.900000000000002,?,?,?,?,?,?,2116.569,1,?
10.0,0.0,0.0,10.0,0.0,0.0,83.1,4.980952380952381,2.6333333333333333,21.900000000000002,?,37.35,15.41,?,7.429999887943263,0.0399999991059303,2116.569,1,?
0.0,0.0,0.0,0.0,0.0,0.0,83.1,4.980952380952381,2.6333333333333333,21.900000000000002,?,?,?,?,?,?,2116.569,1,?
0.0,0.0,0.0,0.0,0.0,0.0,95.10000000000001,4.809523809523809,3.1761904761904765,66.69999999999999,?,?,?,?,?,?,1947.3879999999997,2,?
0.0,0.0,0.0,0.0,0.0,0.0,95.10000000000001,4.809523809523809,3.1761904761904765,66.69999999999999,?,?,?,?,?,?,1947.3879999999997,2,?
0.0,0.0,0.0,0.0,0.0,0.0,95.10000000000001,4.809523809523809,3.1761904761904765,66.69999999999999,?,37.6800003051758,9.71000003814697,7.0,?,0.00999999977648258,1947.3879999999997,2,?
20.0,0.0,0.0,20.0,0.0,0.0,131.5,7.980952380952379,3.2095238095238097,7.5,?,?,?,?,?,?,2020.448,3,neg
10.0,0.0,0.0,10.0,0.0,0.0,131.5,7.980952380952379,3.2095238095238097,7.5,?,37.5699996948242,9.86999988555908,8.0,?,0.0199999995529652,2020.448,3,neg
0.0,0.0,0.0,0.0,0.0,0.0,131.5,7.980952380952379,3.2095238095238097,7.5,?,?,?,?,?,?,2020.448,3,neg
20.0,0.0,0.0,10.0,10.0,0.0,124.3,9.79047619047619,3.0476190476190474,41.0,?,37.5200004577637,10.539999961853,17.0,?,0.0199999995529652,2893.1670000000004,4,neg
10.0,0.0,0.0,0.0,10.0,0.0,124.3,9.79047619047619,3.0476190476190474,41.0,?,?,?,?,?,?,2893.1670000000004,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,124.3,9.79047619047619,3.0476190476190474,41.0,?,?,?,?,?,?,2893.1670000000004,4,neg
40.0,0.0,0.0,30.0,0.0,0.0,182.10000000000005,10.92857142857143,3.4714285714285715,33.699999999999996,?,?,?,?,?,?,2759.019,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,182.10000000000005,10.92857142857143,3.4714285714285715,33.699999999999996,?,?,?,?,?,?,2759.019,4,neg
10.0,0.0,0.0,10.0,0.0,0.0,182.10000000000005,10.92857142857143,3.4714285714285715,33.699999999999996,?,37.6300010681152,10.8699998855591,14.0,?,0.00999999977648258,2759.019,4,neg
50.0,0.0,0.0,20.0,30.0,0.0,178.60000000000002,13.161904761904761,2.900000000000001,26.8,?,?,?,?,?,?,1896.262,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,178.60000000000002,13.161904761904761,2.900000000000001,26.8,?,?,?,?,?,?,1896.262,4,neg
80.0,10.0,0.0,10.0,40.0,0.0,178.60000000000002,13.161904761904761,2.900000000000001,26.8,?,37.3800010681152,11.0500001907349,9.0,?,0.0500000007450581,1896.262,4,neg
60.0,0.0,0.0,10.0,50.0,0.0,148.5,16.65238095238095,2.5238095238095237,30.7,?,?,?,?,?,?,2387.2469999999994,5,neg
90.0,0.0,0.0,10.0,80.0,0.0,148.5,16.65238095238095,2.5238095238095237,30.7,?,?,?,?,?,?,2387.2469999999994,5,neg
90.0,0.0,0.0,0.0,80.0,0.0,148.5,16.65238095238095,2.5238095238095237,30.7,?,?,?,?,7.270000148564576,0.00999999977648258,2387.2469999999994,5,neg
