index,month,DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,salinity,T,Soca
541,5,0.0,0.0,0.0,0.0,0.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,37.44,12.94,3195.2599999999998
801,11,30.0,20.0,10.0,0.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,36.29,15.26,2647.297
1084,9,50.0,40.0,0.0,10.0,0.0,0.0,180.49999999999997,19.514285714285712,3.7380952380952386,52.8,36.74,22.93,2549.3280000000004
272,11,360.0,23.0,125.0,182.0,11.0,0.0,84.50000000000001,13.847619047619048,3.161904761904762,108.99999999999999,37.63,20.15,8565.05
1334,4,50.0,0.0,10.0,10.0,10.0,0.0,174.59999999999997,12.180952380952382,2.8476190476190477,46.300000000000004,37.91,14.57,1694.492
1010,10,60.0,0.0,0.0,50.0,0.0,0.0,114.0,18.366666666666667,3.0476190476190474,50.10000000000001,37.2400016784668,24.4599990844727,2089.387
1074,8,40.0,0.0,0.0,20.0,20.0,0.0,263.6,25.666666666666668,3.614285714285714,4.6,35.83,25.26,1097.924
800,11,20.0,20.0,0.0,0.0,0.0,0.0,27.3,10.623809523809523,1.5619047619047621,65.0,36.93,15.27,2647.297
821,5,10.0,10.0,0.0,0.0,0.0,0.0,123.80000000000001,16.123809523809523,2.6619047619047627,55.9,36.53,12.36,5463.947999999999
986,7,120.0,40.0,0.0,50.0,30.0,0.0,268.3,25.58095238095238,2.8809523809523805,6.8999999999999995,35.47,21.95,2031.5430000000003
1172,11,20.0,0.0,0.0,20.0,0.0,0.0,105.6,13.223809523809527,2.8333333333333335,90.3,34.89,19.75,9250.708999999999
578,9,10.0,10.0,0.0,0.0,0.0,0.0,198.20000000000002,19.28095238095238,2.861904761904762,144.49999999999997,37.12,23.06,1459.3020000000004
31,9,169.0,18.0,20.0,0.0,54.0,0.0,152.1,17.814285714285713,3.4952380952380957,89.20000000000002,36.49,21.31,2693.038
1597,4,10.0,0.0,0.0,10.0,0.0,0.0,154.60000000000002,11.342857142857142,2.952380952380952,51.00000000000001,37.5,12.0,2779.4880000000007
491,8,90.0,40.0,0.0,20.0,0.0,0.0,231.60000000000002,23.666666666666664,2.8571428571428577,36.599999999999994,36.91,23.61,2766.4349999999995
1632,9,40.0,0.0,10.0,10.0,20.0,0.0,181.5,19.071428571428573,2.8190476190476192,52.4,36.8600006103516,23.2600002288818,1034.68456
1567,10,70.0,0.0,20.0,30.0,0.0,0.0,112.6,15.423809523809526,3.8380952380952387,242.20000000000005,37.8300018310547,23.6800003051758,6575.720000000001
643,10,30.0,0.0,0.0,30.0,0.0,0.0,152.79999999999998,15.490476190476189,3.3999999999999995,203.10000000000002,38.0,20.8,3375.989
1082,9,20.0,10.0,0.0,10.0,0.0,0.0,180.49999999999997,19.514285714285712,3.7380952380952386,52.8,36.1800003051758,24.7600002288818,2549.3280000000004
708,9,20.0,0.0,20.0,0.0,0.0,0.0,113.19999999999999,15.276190476190473,3.080952380952381,18.400000000000002,37.4,25.27,1303.5460000000003
1621,8,40.0,0.0,30.0,10.0,0.0,0.0,208.49999999999997,24.81904761904762,2.9,32.1,34.0200004577637,26.9699993133545,1444.711
1577,11,10.0,0.0,0.0,0.0,0.0,0.0,118.6,8.947619047619046,3.147619047619048,41.9,36.8699989318848,18.2999992370605,2243.638
1341,5,50.0,0.0,0.0,0.0,50.0,0.0,227.2,19.46666666666667,3.0095238095238095,6.199999999999999,36.83,16.0,3788.943
1101,11,0.0,0.0,0.0,0.0,0.0,0.0,68.4,10.747619047619049,3.6904761904761907,124.59999999999998,37.54,17.17,8940.719000000003
1150,8,70.0,0.0,0.0,0.0,70.0,0.0,195.70000000000002,22.176190476190477,2.8238095238095235,34.9,33.49,24.98,3413.2799999999997
569,8,10.0,10.0,0.0,0.0,0.0,0.0,154.4,20.423809523809524,2.7857142857142856,172.6,37.12,23.06,1542.3400000000001
1113,3,30.0,10.0,0.0,0.0,0.0,10.0,141.70000000000002,10.452380952380953,3.0714285714285716,18.5,36.46,11.47,6894.749
1066,7,120.0,20.0,0.0,20.0,0.0,0.0,214.70000000000002,22.5,3.3190476190476192,2.9,32.38,26.76,2309.025
1096,10,150.0,50.0,50.0,10.0,10.0,0.0,80.0,15.904761904761905,2.9714285714285715,52.00000000000001,36.45,18.95,4116.816
1077,8,30.0,0.0,0.0,30.0,0.0,0.0,218.9,23.428571428571427,3.6714285714285713,46.7,36.28,24.13,915.715
1527,4,10.0,0.0,0.0,10.0,0.0,0.0,214.0,11.29047619047619,3.8095238095238093,1.6,37.9300003051758,13.5500001907349,1421.4739999999997
1039,3,0.0,0.0,0.0,0.0,0.0,0.0,82.8,6.680952380952381,2.7238095238095235,65.8,38.07,9.32,4231.62
1127,5,210.0,0.0,0.0,0.0,190.0,0.0,182.39999999999995,16.72857142857143,2.7428571428571424,43.2,29.8799991607666,17.5799999237061,3153.3350000000005
1060,6,70.0,0.0,0.0,20.0,40.0,0.0,211.50000000000003,19.21428571428571,2.885714285714286,69.2,32.38,26.76,5932.588999999999
56,10,17.0,5.0,12.0,0.0,0.0,0.0,92.00000000000001,15.523809523809524,2.7,213.70000000000002,36.38,19.78,3328.411000000001
1303,10,40.0,0.0,0.0,40.0,0.0,0.0,153.69999999999996,14.438095238095238,2.9142857142857146,29.699999999999996,37.6,23.96,1089.0079999999996
1018,11,90.0,20.0,40.0,0.0,0.0,0.0,107.99999999999999,13.047619047619047,3.9952380952380957,92.7,37.72,20.94,9588.052
1351,7,100.0,0.0,10.0,10.0,30.0,0.0,230.60000000000002,24.542857142857137,3.10952380952381,76.0,32.74,24.59,2379.706
423,6,121.0,0.0,0.0,0.0,121.2,0.0,228.60000000000002,21.928571428571427,2.4095238095238094,13.3,38.04,17.0,1023.3009999999999
297,7,5760.0,916.0,15.0,174.0,4639.0,0.0,215.50000000000003,23.29047619047619,2.619047619047619,9.6,35.3,25.66,1689.7299999999993
1226,9,50.0,0.0,40.0,10.0,0.0,0.0,185.80000000000007,22.58095238095238,3.019047619047619,33.0,36.6500015258789,27.3400001525879,1491.2659999999996
778,9,40.0,10.0,10.0,10.0,0.0,0.0,169.9,21.276190476190475,3.2428571428571424,43.9,36.67,23.04,1806.7720000000002
871,10,140.0,0.0,60.0,10.0,0.0,60.0,120.89999999999999,11.495238095238095,2.842857142857143,44.7,35.1599998474121,21.1499996185303,4443.459000000001
435,7,20.0,16.0,0.0,4.0,0.0,0.0,234.29999999999995,24.947619047619046,3.071428571428572,16.2,38.06,25.1,1011.0669999999999
1046,5,10.0,0.0,0.0,10.0,0.0,0.0,142.70000000000002,16.48095238095238,2.8333333333333335,14.0,37.5099983215332,10.9300003051758,5666.675000000002
1530,5,30.0,0.0,0.0,10.0,0.0,0.0,187.8,14.452380952380953,3.4428571428571426,13.6,37.9300003051758,13.5500001907349,1560.5310000000002
636,9,50.0,0.0,0.0,50.0,0.0,0.0,176.5,17.56666666666667,3.6333333333333333,151.60000000000002,37.9000015258789,24.5,1794.243
1045,4,0.0,0.0,0.0,0.0,0.0,0.0,101.99999999999999,10.923809523809522,2.9857142857142858,114.9,32.88,15.08,7210.684
1214,7,90.0,10.0,0.0,10.0,70.0,0.0,262.99999999999994,24.061904761904763,2.8857142857142857,7.9,37.28,20.84,2532.8030000000003
475,6,150.0,0.0,0.0,10.0,140.0,0.0,200.0,19.057142857142853,3.1142857142857148,43.9,35.18,18.13,2830.161000000001
1478,6,0.0,0.0,0.0,0.0,0.0,0.0,245.1,24.45714285714286,2.7714285714285714,8.8,30.0200004577637,21.9099998474121,3927.252
868,10,200.0,0.0,160.0,0.0,0.0,30.0,126.50000000000001,13.423809523809526,2.8476190476190473,29.900000000000002,35.3499984741211,21.5200004577637,5786.967000000002
1574,11,30.0,0.0,10.0,20.0,0.0,0.0,99.3,11.138095238095238,2.7095238095238097,41.9,37.1800003051758,18.4500007629395,3011.675999999999
705,9,10.0,10.0,0.0,0.0,0.0,0.0,145.9,18.19047619047619,2.980952380952381,19.6,37.4,25.27,1496.1220000000003
1490,8,20.0,10.0,0.0,0.0,0.0,0.0,236.4,23.990476190476194,3.1619047619047613,28.1,35.9799995422363,27.3999996185303,1255.9470000000001
1178,12,10.0,0.0,0.0,10.0,0.0,0.0,56.79999999999999,9.738095238095237,2.276190476190476,43.4,35.25,17.01,9780.938
1345,6,220.0,10.0,0.0,10.0,200.0,0.0,248.20000000000002,20.923809523809524,3.1952380952380954,3.5999999999999996,37.21,14.72,3195.047
1016,11,20.0,0.0,0.0,0.0,0.0,10.0,107.99999999999999,13.047619047619047,3.9952380952380957,92.7,37.58,21.3,9588.052
1421,8,80.0,70.0,0.0,10.0,0.0,0.0,236.19999999999996,24.861904761904764,2.804761904761905,18.5,37.2799987792969,24.5799999237061,1346.7880000000002
1273,5,70.0,0.0,0.0,20.0,20.0,0.0,161.50000000000003,14.952380952380953,2.776190476190476,74.10000000000001,37.6,15.2,4222.006
442,9,92.0,60.0,0.0,32.0,0.0,0.0,212.8,23.29523809523809,3.4571428571428577,25.1,38.07,27.64,906.265
1300,9,30.0,0.0,0.0,10.0,0.0,20.0,154.20000000000002,19.65714285714286,2.838095238095238,44.699999999999996,37.6,23.96,1073.5240000000001
1537,6,30.0,0.0,10.0,10.0,10.0,0.0,169.8,19.223809523809525,3.157142857142857,17.700000000000003,35.8300018310547,18.3299999237061,3341.429
818,4,0.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,13.252380952380953,2.9000000000000004,14.499999999999998,36.53,12.36,3278.2640000000015
305,9,540.0,65.0,28.999999999999996,80.0,28.999999999999996,28.999999999999996,183.8,21.152380952380952,3.1380952380952385,58.699999999999996,36.19,22.39,766.8359999999999
565,8,20.0,10.0,0.0,10.0,0.0,0.0,150.7,21.25714285714286,2.8904761904761904,195.29999999999998,37.7700004577637,23.7399997711182,1449.2300000000002
1215,7,160.0,20.0,0.0,10.0,120.0,0.0,262.99999999999994,24.061904761904763,2.8857142857142857,7.9,37.6,20.48,2532.8030000000003
517,7,130.0,50.0,0.0,60.0,20.0,0.0,204.99999999999997,21.861904761904764,2.6380952380952385,78.49999999999999,37.7700004577637,22.1100006103516,1870.7399999999998
969,4,0.0,0.0,0.0,0.0,0.0,0.0,127.1,12.03809523809524,3.461904761904762,49.8,37.62,11.8,4743.46
1267,4,10.0,0.0,10.0,0.0,0.0,0.0,138.5,14.09047619047619,2.5619047619047617,21.599999999999998,37.08,11.61,2642.388
1529,5,0.0,0.0,0.0,0.0,0.0,0.0,187.8,14.452380952380953,3.4428571428571426,13.6,37.9099998474121,13.6099996566772,1560.5310000000002
1531,5,0.0,0.0,0.0,0.0,0.0,0.0,187.8,14.452380952380953,3.4428571428571426,13.6,38.0400009155273,13.0900001525879,1560.5310000000002
917,7,70.0,10.0,0.0,0.0,60.0,0.0,218.3,23.257142857142853,3.4809523809523815,92.5,35.16,26.25,1764.5170000000003
1646,11,120.0,40.0,40.0,20.0,10.0,0.0,66.80000000000001,9.823809523809523,2.738095238095238,49.400000000000006,37.9300003051758,16.0300006866455,3392.7230000000004
1431,9,40.0,10.0,20.0,0.0,0.0,0.0,190.0,20.78095238095238,3.1380952380952385,46.5,37.15,26.57,1737.888
1355,8,100.0,10.0,50.0,20.0,20.0,0.0,240.19999999999993,25.114285714285714,3.0857142857142854,20.0,35.94,24.72,1294.52
654,11,40.0,10.0,10.0,20.0,0.0,0.0,94.59999999999998,10.804761904761904,3.7380952380952372,35.0,37.68,18.97,1681.514
945,10,420.0,40.0,100.0,120.0,0.0,90.0,130.0,11.614285714285714,3.776190476190476,132.2,36.55,19.54,4003.9760000000006
694,8,20.0,10.0,0.0,0.0,10.0,0.0,246.29999999999998,24.76666666666667,3.0476190476190474,28.0,33.61,26.01,2764.4980000000014
902,5,0.0,0.0,0.0,0.0,0.0,0.0,235.1,19.09047619047619,3.0285714285714285,61.50000000000001,37.2200012207031,13.7799997329712,1870.666
978,6,30.0,10.0,0.0,10.0,10.0,0.0,192.3,19.971428571428575,2.795238095238095,36.5,38.17,12.99,3218.5710000000004
716,10,20.0,0.0,0.0,20.0,0.0,0.0,123.6,14.419047619047618,3.1095238095238096,13.0,37.51,19.0,1006.9830000000002
1208,6,110.0,0.0,0.0,0.0,110.0,0.0,228.50000000000003,22.44285714285714,2.8761904761904766,20.8,36.71,17.66,1707.9539999999997
1265,4,10.0,0.0,0.0,0.0,10.0,0.0,138.5,14.09047619047619,2.5619047619047617,21.599999999999998,37.71,11.75,2642.388
912,7,160.0,0.0,0.0,0.0,160.0,0.0,235.7,22.185714285714283,3.3,15.5,36.91,19.1,3076.9189999999994
1157,9,60.0,20.0,10.0,20.0,0.0,0.0,125.1,18.552380952380954,2.5190476190476194,185.1,36.1599998474121,22.3099994659424,4588.005
1146,8,30.0,0.0,0.0,10.0,20.0,0.0,163.59999999999997,22.223809523809525,2.4952380952380953,154.0,34.11,25.13,3828.7580000000003
787,10,40.0,40.0,0.0,0.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,36.67,23.04,1769.9410000000003
1521,1,0.0,0.0,0.0,0.0,0.0,0.0,124.79999999999998,4.609523809523809,2.6476190476190475,0.0,37.91,14.11,6052.718999999999
1131,6,20.0,0.0,0.0,10.0,0.0,0.0,232.99999999999997,19.204761904761906,2.6857142857142855,51.9,36.39,16.05,3146.500999999999
1496,9,210.0,0.0,160.0,30.0,0.0,20.0,187.50000000000003,21.047619047619047,3.104761904761905,72.60000000000001,37.310001373291,25.9500007629395,1173.935
690,7,70.0,40.0,0.0,10.0,20.0,0.0,219.6,23.02857142857143,2.8904761904761904,34.8,34.07,26.36,3279.4489999999996
820,4,0.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,13.252380952380953,2.9000000000000004,14.499999999999998,34.2299995422363,12.9700002670288,3278.2640000000015
1522,1,40.0,10.0,20.0,10.0,0.0,0.0,124.79999999999998,4.609523809523809,2.6476190476190475,0.0,36.8,13.48,6052.718999999999
639,9,40.0,0.0,0.0,40.0,0.0,0.0,182.1,16.7047619047619,3.4333333333333336,86.19999999999999,38.0,20.9,1929.1570000000004
455,10,32.0,4.0,20.0,4.0,4.0,0.0,118.0,14.333333333333334,2.8476190476190473,34.300000000000004,38.09,17.3,1628.761
1515,12,10.0,0.0,0.0,10.0,0.0,0.0,56.5,11.480952380952381,2.8333333333333335,107.9,36.69,16.71,12458.008999999998
474,6,90.0,10.0,0.0,30.0,50.0,0.0,200.0,19.057142857142853,3.1142857142857148,43.9,37.09,17.7,2830.161000000001
592,10,50.0,0.0,20.0,30.0,0.0,0.0,160.79999999999998,15.628571428571428,3.2523809523809524,5.4,37.25,22.69,1821.0469999999998
1396,3,0.0,0.0,0.0,0.0,0.0,0.0,66.7,5.199999999999999,3.080952380952381,48.300000000000004,37.59,9.16,3166.745
1170,10,80.0,0.0,20.0,50.0,0.0,0.0,115.6,14.961904761904762,2.4904761904761905,115.19999999999999,35.35,20.21,3608.8099999999995
1581,12,20.0,0.0,0.0,0.0,0.0,0.0,64.30000000000001,7.114285714285713,3.2904761904761903,197.99999999999997,37.6599998474121,16.8500003814697,4678.399
1230,10,80.0,0.0,80.0,0.0,0.0,0.0,103.39999999999999,18.866666666666667,3.3619047619047615,74.79999999999998,36.7,19.73,4137.801
918,7,20.0,20.0,0.0,0.0,0.0,0.0,218.3,23.257142857142853,3.4809523809523815,92.5,35.21,26.66,1764.5170000000003
1382,12,40.0,0.0,0.0,10.0,0.0,30.0,90.9,7.700000000000002,3.4761904761904763,72.4,38.43,15.83,4818.3060000000005
1072,7,100.0,0.0,10.0,20.0,70.0,0.0,254.20000000000002,24.43809523809524,3.3238095238095244,5.1,35.97,25.16,1250.9799999999996
991,7,80.0,50.0,0.0,20.0,0.0,0.0,241.40000000000003,25.16666666666667,3.395238095238095,0.0,36.56,24.93,1977.546
763,7,270.0,90.0,10.0,50.0,120.0,0.0,254.59999999999997,22.842857142857138,3.0,16.7,34.89,24.46,3779.8910000000005
1050,5,50.0,10.0,0.0,20.0,10.0,0.0,147.6,17.442857142857143,2.7571428571428567,56.5,36.63,14.09,5898.1759999999995
621,8,0.0,0.0,0.0,0.0,0.0,0.0,271.0,24.676190476190477,3.385714285714286,5.0,37.2,23.7,2004.143
1513,11,40.0,0.0,30.0,10.0,0.0,0.0,44.7,12.5,3.0428571428571427,266.3,34.72,16.58,10055.3
52,9,140.0,131.0,3.0,3.0,0.0,0.0,188.79999999999998,20.538095238095234,2.9476190476190474,21.0,37.39,21.73,1472.6110000000003
1472,5,110.0,0.0,30.0,20.0,50.0,10.0,117.4,15.109523809523811,3.1142857142857148,145.2,37.3699989318848,14.3100004196167,4881.874
1125,5,90.0,0.0,20.0,0.0,70.0,0.0,137.00000000000003,14.995238095238097,2.4714285714285715,79.1,34.95,14.19,3132.5680000000007
570,8,40.0,20.0,0.0,20.0,0.0,0.0,154.4,20.423809523809524,2.7857142857142856,172.6,36.49,23.08,1542.3400000000001
1034,2,0.0,0.0,0.0,0.0,0.0,0.0,83.6,5.019047619047619,3.1238095238095234,81.4,36.32,10.01,4780.6359999999995
32,9,34.0,0.0,21.0,0.0,0.0,0.0,152.1,17.814285714285713,3.4952380952380957,89.20000000000002,36.43,21.43,2693.038
598,11,20.0,0.0,10.0,10.0,0.0,0.0,72.4,13.428571428571429,2.814285714285714,16.700000000000003,37.5200004577637,21.2099990844727,2126.879
433,7,56.0,48.0,0.0,4.0,4.0,0.0,234.29999999999995,24.947619047619046,3.071428571428572,16.2,38.07,24.88,1011.0669999999999
966,4,0.0,0.0,0.0,0.0,0.0,0.0,142.6,11.657142857142858,3.261904761904762,10.899999999999999,38.22,8.43,2489.2999999999997
678,6,10.0,0.0,0.0,0.0,10.0,0.0,151.89999999999998,20.366666666666667,2.3142857142857145,45.2,36.87,18.48,4694.375000000001
1433,9,30.0,20.0,10.0,0.0,0.0,0.0,195.0,20.057142857142857,3.4000000000000004,0.1,36.6399993896484,23.2600002288818,1641.9
877,11,200.0,0.0,70.0,30.0,0.0,40.0,43.199999999999996,12.547619047619047,2.6333333333333337,112.0,35.68,17.47,7692.456
1240,11,230.0,80.0,140.0,10.0,0.0,0.0,143.3,11.49047619047619,2.9952380952380957,79.0,37.32,19.11,5233.126999999999
1002,9,0.0,0.0,0.0,0.0,0.0,0.0,177.19999999999996,22.71904761904762,2.80952380952381,45.8,37.14,26.4,791.13
1100,11,10.0,0.0,0.0,0.0,0.0,0.0,68.4,10.747619047619049,3.6904761904761907,124.59999999999998,34.7900009155273,17.5499992370605,8940.719000000003
1019,11,30.0,0.0,10.0,10.0,0.0,10.0,88.9,11.795238095238094,4.090476190476191,102.2,37.5,18.0100002288818,11686.263000000003
232,10,50.0,27.0,9.0,14.0,0.0,0.0,95.99999999999999,14.00952380952381,2.9952380952380957,60.699999999999996,35.8199996948242,22.7600002288818,4149.313999999999
84,7,26.0,13.0,13.0,0.0,0.0,0.0,213.20000000000005,21.41428571428571,3.0142857142857147,77.19999999999997,35.0,22.3,3016.5229999999997
1565,10,30.0,0.0,10.0,20.0,0.0,0.0,112.6,15.423809523809526,3.8380952380952387,242.20000000000005,37.5699996948242,23.8700008392334,6575.720000000001
1314,11,40.0,0.0,10.0,10.0,0.0,0.0,80.8,9.666666666666666,2.7142857142857144,39.6,35.02,15.38,7008.128
1602,5,10.0,0.0,0.0,10.0,0.0,0.0,151.8,15.904761904761907,2.8809523809523805,132.00000000000003,34.4000015258789,18.3999996185303,9122.931
1474,5,150.0,0.0,10.0,10.0,130.0,0.0,117.4,15.109523809523811,3.1142857142857148,145.2,36.93,14.03,4881.874
1395,3,0.0,0.0,0.0,0.0,0.0,0.0,66.7,5.199999999999999,3.080952380952381,48.300000000000004,38.0,9.61,3166.745
1616,7,50.0,30.0,0.0,20.0,0.0,0.0,192.5,24.66190476190476,2.7095238095238097,25.8,32.2599983215332,27.7900009155273,1370.3819999999996
985,7,160.0,60.0,0.0,40.0,60.0,0.0,277.79999999999995,24.780952380952378,2.5714285714285716,5.3999999999999995,35.18,21.87,3065.602999999999
1347,6,70.0,0.0,0.0,10.0,30.0,0.0,231.00000000000003,23.6047619047619,2.8428571428571425,13.8,33.82,23.45,2201.58
719,11,70.0,0.0,30.0,30.0,0.0,0.0,85.8,14.757142857142856,3.2904761904761908,63.1,37.51,19.0,3709.8850000000007
1563,10,40.0,0.0,40.0,0.0,0.0,0.0,127.4,18.042857142857144,3.59047619047619,167.10000000000002,37.4599990844727,24.0699996948242,4750.194
1308,10,20.0,0.0,20.0,0.0,0.0,0.0,84.89999999999999,13.352380952380955,2.1285714285714286,117.59999999999997,37.56,19.08,2354.4379999999996
767,8,50.0,30.0,0.0,10.0,10.0,0.0,249.0,24.280952380952378,3.0047619047619043,14.4,35.74,25.51,1394.6009999999999
1592,4,10.0,0.0,0.0,0.0,0.0,0.0,167.4,10.414285714285715,3.5142857142857147,74.80000000000001,37.2799987792969,10.5200004577637,2330.0249999999996
432,7,36.0,24.0,0.0,8.0,4.0,0.0,237.70000000000002,24.51904761904762,3.028571428571429,11.3,38.06,25.1,1096.7839999999997
1622,8,70.0,20.0,0.0,10.0,40.0,0.0,229.0,24.204761904761902,3.1571428571428575,52.1,35.3499984741211,26.3799991607666,1382.578
1528,4,30.0,0.0,0.0,0.0,0.0,0.0,214.0,11.29047619047619,3.8095238095238093,1.6,38.0400009155273,13.0900001525879,1421.4739999999997
568,8,20.0,10.0,0.0,10.0,0.0,0.0,154.4,20.423809523809524,2.7857142857142856,172.6,37.0499992370605,23.4599990844727,1542.3400000000001
1145,8,60.0,0.0,10.0,20.0,30.0,0.0,163.59999999999997,22.223809523809525,2.4952380952380953,154.0,32.4700012207031,23.8600006103516,3828.7580000000003
275,11,760.0,28.999999999999996,393.0,262.0,0.0,0.0,42.60000000000001,12.704761904761906,3.352380952380952,257.5,37.19,17.5,16039.869999999999
542,5,130.0,0.0,0.0,0.0,130.0,0.0,158.9,15.08095238095238,2.6095238095238096,57.4,37.02,13.43,3195.2599999999998
785,10,160.0,130.0,10.0,20.0,0.0,0.0,169.50000000000003,18.59523809523809,2.9000000000000004,49.599999999999994,36.47,22.52,1769.9410000000003
1166,10,200.0,100.0,40.0,40.0,0.0,10.0,104.89999999999998,17.361904761904764,2.580952380952381,112.8,36.25,21.0100002288818,3541.3219999999997
921,8,10.0,0.0,0.0,0.0,10.0,0.0,188.20000000000002,21.747619047619047,3.395238095238095,103.3,35.21,26.66,1734.2509999999997
1174,11,50.0,0.0,0.0,30.0,0.0,0.0,105.6,13.223809523809527,2.8333333333333335,90.3,34.23,20.04,9250.708999999999
1136,7,170.0,10.0,30.0,30.0,90.0,0.0,205.9,21.666666666666664,2.466666666666667,63.19999999999999,34.06,22.99,3211.6879999999996
886,2,0.0,0.0,0.0,0.0,0.0,0.0,111.5,5.0476190476190474,2.5714285714285716,9.1,33.75,8.43,1827.279
1617,7,60.0,40.0,0.0,0.0,20.0,0.0,192.5,24.66190476190476,2.7095238095238097,25.8,34.7000007629395,27.1299991607666,1370.3819999999996
1033,1,0.0,0.0,0.0,0.0,0.0,0.0,42.900000000000006,6.004761904761905,2.7857142857142856,74.19999999999999,36.86,9.85,3222.5070000000005
1372,10,160.0,0.0,70.0,0.0,0.0,90.0,130.2,15.733333333333333,3.0476190476190474,145.39999999999998,36.47,22.15,5741.958999999999
1638,10,120.0,0.0,70.0,40.0,10.0,0.0,125.2,16.014285714285716,3.814285714285714,63.6,36.8600006103516,23.2600002288818,1867.4455600000001
54,9,216.0,92.0,111.0,13.0,0.0,0.0,103.40000000000002,14.77142857142857,2.704761904761905,219.9,37.39,21.73,1852.896
723,11,30.0,0.0,10.0,10.0,0.0,0.0,68.8,12.085714285714285,2.4333333333333336,139.59999999999997,36.97,15.62,5937.310000000002
1572,11,20.0,0.0,10.0,10.0,0.0,0.0,106.60000000000001,12.723809523809521,2.9714285714285715,10.6,36.9199981689453,19.1700000762939,5424.144999999999
12,7,4.0,0.0,2.0,2.0,0.0,0.0,229.29999999999998,24.714285714285715,3.157142857142857,12.0,35.7,25.38,1358.9479999999996
1426,8,30.0,0.0,0.0,20.0,10.0,0.0,241.0,25.995238095238093,2.833333333333333,35.0,37.19,26.24,976.8380000000001
637,9,80.0,0.0,0.0,50.0,10.0,0.0,176.5,17.56666666666667,3.6333333333333333,151.60000000000002,38.0,24.2,1794.243
1450,12,30.0,0.0,10.0,0.0,0.0,20.0,64.30000000000001,9.066666666666666,2.5952380952380953,47.0,32.96,16.69,4865.6680000000015
417,5,20.0,8.2,0.0,0.0,12.2,0.0,194.80000000000004,18.15714285714286,2.8476190476190477,9.3,37.44,17.45,1340.281
1430,9,30.0,20.0,0.0,0.0,0.0,0.0,190.0,20.78095238095238,3.1380952380952385,46.5,36.9599990844727,26.5200004577637,1737.888
1212,7,40.0,10.0,0.0,20.0,10.0,0.0,207.8,21.3,3.10952380952381,71.8,37.6,20.48,2439.9979999999996
299,7,1920.0,443.0,95.0,44.0,1309.0,0.0,233.20000000000005,23.547619047619047,3.0571428571428574,21.2,35.3,25.66,1947.6280000000002
1588,2,20.0,0.0,0.0,20.0,0.0,0.0,60.5,6.238095238095239,2.8047619047619046,71.0,36.5999984741211,10.3999996185303,8280.679999999998
869,10,120.0,0.0,100.0,0.0,0.0,20.0,120.89999999999999,11.495238095238095,2.842857142857143,44.7,35.78,17.73,4443.459000000001
530,9,10.0,0.0,0.0,0.0,10.0,0.0,182.10000000000005,20.514285714285716,2.4523809523809526,48.70000000000001,37.61,24.62,2012.054
959,2,10.0,0.0,0.0,10.0,0.0,0.0,95.19999999999999,-0.823809523809524,5.257142857142857,0.0,38.17,10.62,933.7109999999999
1038,3,0.0,0.0,0.0,0.0,0.0,0.0,82.8,6.680952380952381,2.7238095238095235,65.8,37.88,9.67,4231.62
1535,6,40.0,0.0,10.0,30.0,0.0,0.0,169.8,19.223809523809525,3.157142857142857,17.700000000000003,35.5800018310547,18.7600002288818,3341.429
1420,7,190.0,70.0,0.0,30.0,80.0,0.0,191.2,23.1,2.6047619047619044,25.599999999999998,36.78,24.4,1652.5659999999998
1117,4,60.0,30.0,0.0,10.0,0.0,0.0,160.5,10.49047619047619,3.157142857142856,34.1,36.73,12.73,4328.699
1549,7,110.0,20.0,60.0,20.0,0.0,0.0,248.29999999999998,23.285714285714285,3.0095238095238095,26.6,37.3300018310547,21.8400001525879,1428.286
1508,10,240.0,0.0,160.0,30.0,0.0,0.0,138.50000000000003,15.63809523809524,2.985714285714286,18.5,37.6300010681152,20.1200008392334,1428.2500000000002
883,1,0.0,0.0,0.0,0.0,0.0,0.0,29.700000000000003,4.942857142857143,1.4761904761904763,11.200000000000001,33.75,8.43,7389.532
1141,7,100.0,0.0,30.0,30.0,40.0,0.0,185.7,21.1,2.3619047619047624,183.7,34.37,22.92,4049.824
927,8,150.0,90.0,10.0,10.0,40.0,0.0,259.4,23.652380952380955,3.5476190476190474,1.3,35.14,25.92,1852.0999999999995
1383,12,20.0,10.0,0.0,0.0,0.0,10.0,90.9,7.700000000000002,3.4761904761904763,72.4,38.19,15.3,4818.3060000000005
1423,8,510.0,0.0,0.0,10.0,500.0,0.0,236.19999999999996,24.861904761904764,2.804761904761905,18.5,36.93,25.77,1346.7880000000002
563,8,90.0,50.0,0.0,10.0,20.0,0.0,197.8,24.419047619047618,3.1571428571428575,128.4,37.9,24.87,1198.0679999999998
1615,7,10.0,0.0,10.0,0.0,0.0,0.0,253.0,24.80476190476191,2.7142857142857144,42.0,36.8499984741211,22.0400009155273,1883.5040000000001
602,11,30.0,0.0,10.0,10.0,0.0,0.0,80.4,11.166666666666666,2.757142857142857,0.0,37.13,19.74,2053.98
