date,sampling station,sampling depth,sampling method,PSP,DSP,DSP_like,ASP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,lipophylic_toxins
2011-08-03,24,integrated,hose sampler,0.0,60.0,0.0,83333.0,50.0,0.0,10.0,0.0,0.0,neg
2011-08-03,0DB2,integrated,hose sampler,0.0,50.0,0.0,35400.0,50.0,0.0,0.0,0.0,0.0,neg
2011-08-17,24,integrated,hose sampler,30.0,60.0,0.0,1200.0,30.0,10.0,0.0,10.0,0.0,neg
2011-08-17,35,integrated,hose sampler,10.0,50.0,10.0,1467.0,20.0,10.0,0.0,20.0,0.0,neg
2011-08-17,0DB2,integrated,hose sampler,0.0,120.0,10.0,0.0,50.0,40.0,0.0,30.0,0.0,?
2011-08-30,35,integrated,hose sampler,10.0,150.0,0.0,133.0,90.0,10.0,10.0,40.0,0.0,neg
2011-08-30,0DB2,integrated,hose sampler,0.0,200.0,0.0,0.0,130.0,40.0,10.0,20.0,0.0,?
2011-08-30,24,integrated,hose sampler,0.0,40.0,10.0,0.0,40.0,0.0,0.0,0.0,0.0,neg
2011-09-07,24,integrated,hose sampler,0.0,100.0,0.0,800.0,80.0,20.0,0.0,0.0,0.0,neg
2011-09-07,0DB2,integrated,hose sampler,0.0,180.0,30.0,533.0,140.0,40.0,0.0,0.0,0.0,?
2011-09-07,35,integrated,hose sampler,10.0,100.0,0.0,0.0,50.0,10.0,0.0,40.0,0.0,neg
2011-09-14,35,integrated,hose sampler,10.0,150.0,10.0,267.0,130.0,10.0,0.0,10.0,0.0,neg
2011-09-14,24,integrated,hose sampler,0.0,80.0,0.0,667.0,50.0,0.0,10.0,20.0,0.0,neg
2011-09-14,0DB2,integrated,hose sampler,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,?
2011-09-26,35,integrated,hose sampler,245.0,50.0,10.0,23529.0,40.0,0.0,0.0,10.0,0.0,neg
2011-09-26,24,integrated,hose sampler,200.0,100.0,10.0,34600.0,10.0,50.0,20.0,20.0,0.0,neg
2011-09-26,0DB2,integrated,hose sampler,60.0,20.0,0.0,5100.0,0.0,20.0,0.0,0.0,0.0,?
2011-10-05,0DB2,integrated,hose sampler,100.0,20.0,0.0,29733.0,0.0,0.0,10.0,10.0,0.0,?
2011-10-05,35,integrated,hose sampler,20.0,30.0,10.0,24933.0,0.0,30.0,0.0,0.0,0.0,neg
2011-10-05,24,integrated,hose sampler,0.0,30.0,0.0,8300.0,10.0,10.0,10.0,0.0,0.0,poz
2011-10-12,0DB2,integrated,hose sampler,80.0,60.0,0.0,9067.0,20.0,30.0,0.0,0.0,0.0,?
2011-10-12,24,integrated,hose sampler,30.0,130.0,0.0,19333.0,40.0,60.0,30.0,0.0,0.0,poz
2011-10-12,35,integrated,hose sampler,10.0,30.0,20.0,50667.0,20.0,0.0,10.0,0.0,0.0,neg
2011-10-28,35,integrated,hose sampler,50.0,420.0,0.0,448000.0,40.0,100.0,120.0,0.0,90.0,poz
2011-10-28,0DB2,integrated,hose sampler,135.0,150.0,0.0,478000.0,0.0,40.0,20.0,0.0,90.0,?
2011-10-28,24,integrated,hose sampler,20.0,200.0,0.0,440000.0,20.0,50.0,20.0,0.0,70.0,poz
2011-11-15,35,integrated,hose sampler,80.0,120.0,0.0,270400.0,0.0,10.0,10.0,0.0,50.0,neg
2011-11-15,0DB2,integrated,hose sampler,70.0,60.0,0.0,238400.0,0.0,0.0,10.0,0.0,30.0,?
2011-11-15,24,integrated,hose sampler,20.0,150.0,0.0,310400.0,0.0,40.0,20.0,0.0,60.0,neg
2011-11-30,35,integrated,hose sampler,30.0,120.0,0.0,338000.0,0.0,10.0,20.0,0.0,40.0,neg
2011-11-30,0DB2,integrated,hose sampler,60.0,190.0,0.0,295200.0,30.0,20.0,30.0,0.0,60.0,?
2011-11-30,24,integrated,hose sampler,30.0,40.0,0.0,264000.0,0.0,0.0,10.0,0.0,30.0,neg
2011-12-14,24,integrated,hose sampler,0.0,50.0,0.0,13000.0,0.0,0.0,10.0,0.0,40.0,neg
2011-12-14,0DB2,integrated,hose sampler,0.0,50.0,0.0,10875.0,0.0,0.0,10.0,0.0,40.0,?
2011-12-14,35,integrated,hose sampler,10.0,60.0,0.0,16625.0,0.0,0.0,20.0,0.0,40.0,neg
2012-01-18,24,integrated,hose sampler,20.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,neg
2012-01-18,35,integrated,hose sampler,20.0,10.0,0.0,1467.0,0.0,0.0,0.0,0.0,10.0,neg
2012-01-18,0DB2,integrated,hose sampler,0.0,20.0,0.0,133.0,0.0,0.0,20.0,0.0,0.0,neg
2012-02-15,35,integrated,hose sampler,0.0,0.0,0.0,3333.0,0.0,0.0,0.0,0.0,0.0,neg
2012-02-15,24,integrated,hose sampler,10.0,10.0,0.0,1067.0,0.0,0.0,10.0,0.0,0.0,neg
2012-02-15,0DB2,integrated,hose sampler,40.0,20.0,0.0,4800.0,0.0,0.0,10.0,0.0,10.0,neg
2012-03-14,35,integrated,hose sampler,50.0,10.0,0.0,736667.0,0.0,0.0,10.0,0.0,0.0,neg
2012-03-14,24,integrated,hose sampler,20.0,0.0,0.0,172000.0,0.0,0.0,0.0,0.0,0.0,neg
2012-03-14,0DB2,integrated,hose sampler,20.0,10.0,0.0,471600.0,0.0,0.0,10.0,0.0,0.0,neg
2012-04-11,24,integrated,hose sampler,10.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,neg
2012-04-11,35,integrated,hose sampler,40.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,neg
2012-04-11,0DB2,integrated,hose sampler,20.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,neg
2012-04-26,24,integrated,hose sampler,90.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,neg
2012-04-26,0DB2,integrated,hose sampler,120.0,0.0,10.0,267.0,0.0,0.0,0.0,0.0,0.0,neg
2012-04-26,35,integrated,hose sampler,40.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,neg
2012-05-15,0DB2,integrated,hose sampler,210.0,10.0,0.0,1200.0,0.0,0.0,10.0,0.0,0.0,neg
2012-05-15,35,integrated,hose sampler,20.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,neg
2012-05-15,24,integrated,hose sampler,260.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,0.0,neg
2012-05-30,35,integrated,hose sampler,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,neg
2012-05-30,24,integrated,hose sampler,190.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,neg
2012-05-30,0DB2,integrated,hose sampler,20.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,neg
2012-06-14,24,integrated,hose sampler,140.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2012-06-14,0DB2,integrated,hose sampler,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2012-06-14,35,integrated,hose sampler,30.0,30.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,neg
2012-06-27,35,integrated,hose sampler,80.0,30.0,190.0,0.0,0.0,0.0,20.0,10.0,0.0,neg
2012-06-27,24,integrated,hose sampler,40.0,30.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,neg
2012-06-27,0DB2,integrated,hose sampler,140.0,60.0,10.0,0.0,20.0,0.0,20.0,0.0,0.0,neg
2012-07-04,0DB2,integrated,hose sampler,10.0,160.0,60.0,400.0,60.0,0.0,40.0,60.0,0.0,neg
2012-07-04,35,integrated,hose sampler,20.0,320.0,200.0,533.0,0.0,0.0,0.0,320.0,0.0,neg
2012-07-04,24,integrated,hose sampler,10.0,460.0,50.0,0.0,0.0,0.0,0.0,460.0,0.0,neg
2012-07-18,35,integrated,hose sampler,10.0,50.0,30.0,1467.0,0.0,0.0,40.0,0.0,0.0,neg
2012-07-18,24,integrated,hose sampler,20.0,120.0,20.0,533.0,40.0,0.0,50.0,30.0,0.0,neg
2012-07-18,0DB2,integrated,hose sampler,20.0,210.0,60.0,1867.0,130.0,0.0,70.0,10.0,0.0,neg
2012-07-30,35,integrated,hose sampler,10.0,90.0,20.0,3500.0,70.0,0.0,10.0,10.0,0.0,neg
2012-07-30,24,integrated,hose sampler,10.0,80.0,0.0,1467.0,60.0,0.0,10.0,10.0,0.0,neg
2012-07-30,0DB2,integrated,hose sampler,120.0,80.0,10.0,5500.0,50.0,0.0,20.0,0.0,0.0,neg
2012-08-07,0DB2,integrated,hose sampler,10.0,120.0,0.0,3500.0,110.0,0.0,10.0,0.0,0.0,neg
2012-08-07,24,integrated,hose sampler,0.0,30.0,10.0,1750.0,20.0,0.0,10.0,0.0,0.0,neg
2012-08-07,35,integrated,hose sampler,135.0,20.0,0.0,250.0,10.0,0.0,10.0,0.0,0.0,neg
2012-08-22,24,integrated,hose sampler,0.0,20.0,10.0,1500.0,20.0,0.0,0.0,0.0,0.0,neg
2012-08-22,0DB2,integrated,hose sampler,10.0,30.0,20.0,1300.0,20.0,0.0,10.0,0.0,0.0,neg
2012-08-22,35,integrated,hose sampler,0.0,0.0,0.0,5900.0,0.0,0.0,0.0,0.0,0.0,neg
2012-08-29,35,integrated,hose sampler,0.0,60.0,40.0,0.0,10.0,10.0,40.0,0.0,0.0,neg
2012-08-29,24,integrated,hose sampler,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,neg
2012-08-29,0DB2,integrated,hose sampler,20.0,40.0,0.0,800.0,30.0,0.0,0.0,0.0,0.0,neg
2012-09-11,35,integrated,hose sampler,10.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,neg
2012-09-11,24,integrated,hose sampler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2012-09-11,0DB2,integrated,hose sampler,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,neg
2012-09-21,24,integrated,hose sampler,0.0,30.0,0.0,8300.0,0.0,10.0,10.0,0.0,0.0,neg
2012-09-21,35,integrated,hose sampler,20.0,20.0,30.0,41400.0,0.0,20.0,0.0,0.0,0.0,neg
2012-09-21,0DB2,integrated,hose sampler,40.0,40.0,30.0,1100.0,0.0,10.0,10.0,0.0,0.0,neg
2012-10-02,24,integrated,hose sampler,10.0,50.0,70.0,3900.0,0.0,10.0,30.0,0.0,0.0,neg
2012-10-02,0DB2,integrated,hose sampler,20.0,10.0,20.0,3500.0,0.0,10.0,0.0,0.0,0.0,neg
2012-10-02,35,integrated,hose sampler,40.0,20.0,70.0,8000.0,0.0,10.0,0.0,0.0,0.0,neg
2012-10-10,0DB2,integrated,hose sampler,0.0,50.0,20.0,2800.0,0.0,0.0,50.0,0.0,0.0,neg
2012-10-10,35,integrated,hose sampler,10.0,50.0,10.0,95400.0,10.0,0.0,30.0,10.0,0.0,neg
2012-10-10,24,integrated,hose sampler,40.0,60.0,20.0,87600.0,0.0,0.0,50.0,0.0,0.0,neg
2012-10-24,0DB2,integrated,hose sampler,10.0,120.0,20.0,11400.0,10.0,50.0,20.0,0.0,10.0,neg
2012-10-24,24,integrated,hose sampler,0.0,90.0,10.0,222800.0,50.0,0.0,40.0,0.0,0.0,neg
2012-10-24,35,integrated,hose sampler,100.0,50.0,80.0,52600.0,0.0,10.0,30.0,0.0,0.0,neg
2012-11-06,0DB2,integrated,hose sampler,0.0,90.0,0.0,8400.0,20.0,40.0,0.0,0.0,0.0,neg
2012-11-06,24,integrated,hose sampler,10.0,20.0,0.0,12300.0,0.0,0.0,0.0,0.0,10.0,neg
2012-11-06,35,integrated,hose sampler,10.0,30.0,20.0,23400.0,0.0,0.0,0.0,0.0,20.0,neg
2012-11-16,35,integrated,hose sampler,0.0,10.0,0.0,600.0,0.0,10.0,0.0,0.0,0.0,neg
2012-11-16,24,integrated,hose sampler,0.0,30.0,0.0,1300.0,0.0,10.0,10.0,0.0,10.0,neg
2012-11-16,0DB2,integrated,hose sampler,10.0,20.0,20.0,1500.0,0.0,0.0,0.0,0.0,10.0,neg
2012-11-26,0DB2,integrated,hose sampler,0.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,10.0,neg
2012-11-26,35,integrated,hose sampler,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,neg
2012-11-26,24,integrated,hose sampler,0.0,40.0,0.0,1100.0,0.0,10.0,30.0,0.0,0.0,neg
2012-12-13,35,integrated,hose sampler,0.0,0.0,10.0,2800.0,0.0,0.0,0.0,0.0,0.0,?
2012-12-13,0DB2,integrated,hose sampler,0.0,10.0,0.0,600.0,0.0,0.0,10.0,0.0,0.0,?
2012-12-13,24,integrated,hose sampler,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,neg
2012-12-19,35,integrated,hose sampler,300.0,0.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,?
2012-12-19,24,integrated,hose sampler,110.0,10.0,0.0,2000.0,0.0,0.0,0.0,0.0,10.0,?
2012-12-19,0DB2,integrated,hose sampler,0.0,20.0,10.0,3400.0,0.0,0.0,0.0,0.0,0.0,?
2013-01-21,24,integrated,hose sampler,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,neg
2013-01-21,0DB2,integrated,hose sampler,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2013-01-21,35,integrated,hose sampler,10.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,?
2013-02-19,0DB2,integrated,hose sampler,50.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,neg
2013-02-19,35,integrated,hose sampler,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,neg
2013-02-19,24,integrated,hose sampler,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2013-03-12,0DB2,integrated,hose sampler,80.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2013-03-12,24,integrated,hose sampler,30.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,neg
2013-03-12,35,integrated,hose sampler,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neg
2013-04-04,24,integrated,hose sampler,0.0,0.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,neg
2013-04-04,35,integrated,hose sampler,0.0,10.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,neg
2013-04-04,0DB2,integrated,hose sampler,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,neg
2013-04-17,35,integrated,hose sampler,350.0,40.0,30.0,9200.0,0.0,0.0,0.0,30.0,0.0,neg
2013-04-17,24,integrated,hose sampler,200.0,10.0,10.0,4600.0,0.0,0.0,0.0,10.0,0.0,neg
2013-04-17,0DB2,integrated,hose sampler,70.0,0.0,0.0,5200.0,0.0,0.0,0.0,0.0,0.0,neg
2013-05-07,35,integrated,hose sampler,180.0,10.0,0.0,7800.0,0.0,0.0,0.0,0.0,0.0,neg
2013-05-07,24,integrated,hose sampler,310.0,10.0,0.0,5800.0,0.0,0.0,10.0,0.0,0.0,neg
2013-05-07,0DB2,integrated,hose sampler,200.0,0.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,neg
2013-05-15,24,integrated,hose sampler,600.0,70.0,10.0,3200.0,0.0,0.0,10.0,30.0,0.0,neg
2013-05-15,35,integrated,hose sampler,170.0,50.0,0.0,3500.0,10.0,0.0,20.0,10.0,0.0,neg
2013-05-15,0DB2,integrated,hose sampler,180.0,30.0,30.0,4000.0,0.0,0.0,10.0,0.0,0.0,neg
2013-05-21,35,integrated,hose sampler,110.0,110.0,10.0,1600.0,0.0,0.0,50.0,10.0,0.0,neg
2013-05-21,24,integrated,hose sampler,230.0,70.0,0.0,2400.0,0.0,0.0,30.0,20.0,0.0,neg
2013-05-21,0DB2,integrated,hose sampler,110.0,90.0,20.0,2400.0,0.0,0.0,30.0,40.0,0.0,neg
2013-06-04,35,integrated,hose sampler,?,?,?,?,?,?,?,?,?,neg
2013-06-04,0DB2,integrated,hose sampler,100.0,50.0,20.0,4100.0,10.0,0.0,30.0,0.0,0.0,neg
2013-06-04,24,integrated,hose sampler,130.0,60.0,40.0,2700.0,0.0,0.0,20.0,20.0,0.0,neg
2013-06-18,0DB2,integrated,hose sampler,130.0,70.0,40.0,1400.0,0.0,0.0,20.0,40.0,0.0,neg
2013-06-18,35,integrated,hose sampler,110.0,100.0,200.0,6400.0,0.0,0.0,10.0,60.0,0.0,neg
2013-06-18,24,integrated,hose sampler,385.0,120.0,10.0,1875.0,40.0,0.0,0.0,40.0,0.0,neg
2013-06-26,24,integrated,hose sampler,80.0,160.0,40.0,600.0,0.0,0.0,10.0,90.0,0.0,neg
2013-06-26,0DB2,integrated,hose sampler,70.0,20.0,10.0,300.0,0.0,0.0,10.0,0.0,0.0,neg
2013-06-26,35,integrated,hose sampler,60.0,40.0,30.0,2300.0,0.0,0.0,0.0,10.0,0.0,neg
2013-07-10,0DB2,integrated,hose sampler,390.0,120.0,20.0,1200.0,20.0,0.0,20.0,0.0,0.0,neg
2013-07-10,35,integrated,hose sampler,20.0,40.0,20.0,400.0,0.0,0.0,0.0,20.0,0.0,neg
2013-07-10,24,integrated,hose sampler,70.0,30.0,50.0,900.0,20.0,0.0,10.0,0.0,0.0,neg
2013-07-17,0DB2,integrated,hose sampler,10.0,120.0,0.0,1000.0,0.0,0.0,50.0,20.0,0.0,neg
2013-07-17,24,integrated,hose sampler,0.0,90.0,10.0,800.0,0.0,0.0,60.0,0.0,0.0,neg
2013-07-17,35,integrated,hose sampler,10.0,100.0,10.0,1600.0,0.0,0.0,50.0,20.0,0.0,neg
2013-07-31,0DB2,integrated,hose sampler,0.0,100.0,30.0,0.0,0.0,10.0,20.0,70.0,0.0,neg
2013-07-31,24,integrated,hose sampler,0.0,50.0,10.0,1000.0,0.0,0.0,0.0,40.0,0.0,neg
2013-07-31,35,integrated,hose sampler,0.0,50.0,0.0,1700.0,0.0,0.0,10.0,40.0,0.0,neg
2013-08-08,0DB2,integrated,hose sampler,130.0,50.0,10.0,2100.0,0.0,10.0,20.0,20.0,0.0,neg
2013-08-08,24,integrated,hose sampler,0.0,40.0,0.0,2200.0,0.0,0.0,0.0,40.0,0.0,neg
2013-08-08,35,integrated,hose sampler,0.0,40.0,0.0,4000.0,0.0,0.0,20.0,20.0,0.0,neg
2013-08-26,0DB2,integrated,hose sampler,40.0,40.0,60.0,11100.0,0.0,20.0,20.0,0.0,0.0,neg
2013-08-26,24,integrated,hose sampler,20.0,30.0,0.0,4400.0,10.0,0.0,0.0,20.0,0.0,neg
2013-08-26,35,integrated,hose sampler,10.0,30.0,0.0,4200.0,0.0,0.0,30.0,0.0,0.0,neg
2013-09-04,35,integrated,hose sampler,0.0,90.0,10.0,28900.0,0.0,40.0,20.0,10.0,0.0,neg
2013-09-04,24,integrated,hose sampler,0.0,80.0,10.0,27700.0,20.0,0.0,20.0,20.0,0.0,neg
2013-09-04,0DB2,integrated,hose sampler,60.0,70.0,0.0,11500.0,10.0,30.0,10.0,10.0,0.0,neg
2013-09-18,24,integrated,hose sampler,40.0,20.0,10.0,3800.0,10.0,0.0,10.0,0.0,0.0,neg
2013-09-18,0DB2,integrated,hose sampler,0.0,50.0,0.0,2800.0,40.0,0.0,10.0,0.0,0.0,neg
2013-09-18,35,integrated,hose sampler,0.0,80.0,0.0,6400.0,20.0,0.0,10.0,50.0,0.0,neg
2013-09-25,35,integrated,hose sampler,0.0,50.0,10.0,67200.0,40.0,10.0,0.0,0.0,0.0,neg
2013-09-25,0DB2,integrated,hose sampler,10.0,60.0,0.0,31800.0,20.0,20.0,0.0,10.0,0.0,neg
2013-09-25,24,integrated,hose sampler,10.0,110.0,10.0,85800.0,30.0,60.0,10.0,0.0,0.0,neg
2013-10-09,24,integrated,hose sampler,10.0,10.0,10.0,227400.0,0.0,0.0,0.0,0.0,0.0,neg
2013-10-09,0DB2,integrated,hose sampler,0.0,70.0,10.0,164000.0,0.0,30.0,0.0,20.0,0.0,poz
2013-10-09,35,integrated,hose sampler,20.0,50.0,20.0,224800.0,0.0,30.0,20.0,0.0,0.0,neg
2013-10-14,35,integrated,hose sampler,0.0,10.0,80.0,191600.0,0.0,10.0,0.0,0.0,0.0,neg
2013-10-14,24,integrated,hose sampler,0.0,40.0,50.0,163200.0,0.0,30.0,10.0,0.0,0.0,neg
2013-10-14,0DB2,integrated,hose sampler,0.0,100.0,20.0,207200.0,10.0,10.0,0.0,10.0,0.0,neg
2013-10-30,35,integrated,hose sampler,40.0,250.0,30.0,8900.0,90.0,60.0,80.0,0.0,0.0,neg
2013-10-30,0DB2,integrated,hose sampler,20.0,150.0,60.0,800.0,50.0,50.0,10.0,10.0,0.0,poz
2013-10-30,24,integrated,hose sampler,10.0,220.0,10.0,1800.0,110.0,60.0,30.0,0.0,0.0,poz
2013-11-18,35,integrated,hose sampler,0.0,10.0,0.0,14250.0,0.0,0.0,10.0,0.0,0.0,neg
2013-11-18,0DB2,integrated,hose sampler,0.0,0.0,0.0,15250.0,0.0,0.0,0.0,0.0,0.0,neg
2013-11-18,24,integrated,hose sampler,10.0,20.0,0.0,9600.0,0.0,10.0,10.0,0.0,0.0,neg
2013-11-28,35,integrated,hose sampler,0.0,0.0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0,neg
2013-11-28,24,integrated,hose sampler,0.0,10.0,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,neg
2013-11-28,0DB2,integrated,hose sampler,0.0,20.0,0.0,5400.0,0.0,0.0,10.0,0.0,0.0,?
2013-12-12,24,integrated,hose sampler,0.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,neg
2013-12-12,35,integrated,hose sampler,0.0,10.0,0.0,600.0,0.0,0.0,0.0,0.0,10.0,neg
2013-12-12,0DB2,integrated,hose sampler,0.0,10.0,0.0,600.0,10.0,0.0,0.0,0.0,0.0,?
2014-01-16,35,integrated,hose sampler,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2014-01-16,24,integrated,hose sampler,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?
2014-01-16,0DB2,integrated,hose sampler,40.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,?
2014-02-18,24,integrated,hose sampler,0.0,50.0,0.0,400.0,20.0,0.0,10.0,0.0,0.0,neg
2014-02-18,35,integrated,hose sampler,0.0,70.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,neg
2014-02-18,0DB2,integrated,hose sampler,0.0,30.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,neg
2014-03-18,24,integrated,hose sampler,120.0,20.0,10.0,19400.0,0.0,0.0,0.0,0.0,10.0,neg
2014-03-18,35,integrated,hose sampler,70.0,30.0,10.0,13300.0,10.0,0.0,0.0,0.0,10.0,neg
2014-03-18,0DB2,integrated,hose sampler,20.0,30.0,40.0,31500.0,0.0,0.0,0.0,0.0,0.0,neg
2014-04-01,35,integrated,hose sampler,90.0,10.0,20.0,6200.0,0.0,0.0,0.0,0.0,0.0,neg
2014-04-01,24,integrated,hose sampler,60.0,30.0,120.0,4600.0,10.0,0.0,0.0,0.0,0.0,neg
2014-04-01,0DB2,integrated,hose sampler,60.0,60.0,60.0,7000.0,30.0,0.0,10.0,0.0,0.0,neg
2014-04-22,24,integrated,hose sampler,50.0,40.0,40.0,1200.0,0.0,0.0,0.0,40.0,0.0,neg
2014-04-22,35,integrated,hose sampler,10.0,40.0,10.0,1600.0,0.0,0.0,0.0,30.0,0.0,neg
2014-04-22,0DB2,integrated,hose sampler,20.0,10.0,10.0,1800.0,10.0,0.0,0.0,0.0,0.0,neg
2014-04-30,35,integrated,hose sampler,20.0,20.0,0.0,2000.0,0.0,0.0,10.0,0.0,0.0,neg
2014-04-30,0DB2,integrated,hose sampler,30.0,50.0,0.0,2375.0,0.0,0.0,10.0,10.0,0.0,neg
2014-04-30,24,integrated,hose sampler,190.0,40.0,0.0,1800.0,0.0,0.0,30.0,0.0,0.0,neg
2014-05-15,0DB2,integrated,hose sampler,600.0,60.0,60.0,8600.0,10.0,0.0,10.0,40.0,0.0,neg
2014-05-15,35,integrated,hose sampler,480.0,90.0,190.0,2800.0,0.0,20.0,0.0,70.0,0.0,neg
2014-05-15,24,integrated,hose sampler,620.0,170.0,90.0,2400.0,20.0,10.0,10.0,120.0,0.0,neg
2014-05-28,35,integrated,hose sampler,1455.0,80.0,120.0,0.0,0.0,0.0,20.0,60.0,0.0,neg
2014-05-28,0DB2,integrated,hose sampler,1100.0,140.0,40.0,200.0,0.0,0.0,10.0,120.0,0.0,neg
2014-05-28,24,integrated,hose sampler,520.0,210.0,200.0,100.0,0.0,0.0,0.0,190.0,0.0,neg
2014-06-10,0DB2,integrated,hose sampler,660.0,20.0,70.0,0.0,0.0,10.0,10.0,0.0,0.0,neg
2014-06-10,35,integrated,hose sampler,335.0,20.0,40.0,250.0,0.0,0.0,10.0,0.0,0.0,neg
2014-06-10,24,integrated,hose sampler,445.0,40.0,20.0,125.0,0.0,10.0,10.0,20.0,0.0,neg
2014-06-23,35,integrated,hose sampler,135.0,160.0,420.0,0.0,10.0,0.0,10.0,140.0,0.0,neg
2014-06-23,24,integrated,hose sampler,10.0,20.0,110.0,0.0,0.0,0.0,0.0,20.0,0.0,neg
2014-06-23,0DB2,integrated,hose sampler,30.0,30.0,90.0,0.0,0.0,0.0,10.0,10.0,0.0,neg
2014-07-07,0DB2,integrated,hose sampler,30.0,120.0,30.0,1500.0,20.0,10.0,10.0,70.0,0.0,neg
2014-07-07,35,integrated,hose sampler,10.0,480.0,180.0,300.0,20.0,40.0,20.0,370.0,0.0,neg
2014-07-07,24,integrated,hose sampler,30.0,170.0,40.0,3900.0,10.0,30.0,30.0,90.0,0.0,neg
2014-07-15,24,integrated,hose sampler,20.0,110.0,0.0,0.0,40.0,10.0,0.0,60.0,0.0,neg
2014-07-15,0DB2,integrated,hose sampler,20.0,100.0,50.0,2500.0,0.0,30.0,30.0,40.0,0.0,neg
2014-07-15,35,integrated,hose sampler,0.0,150.0,40.0,22000.0,20.0,0.0,10.0,100.0,0.0,neg
2014-07-22,24,integrated,hose sampler,0.0,60.0,0.0,77125.0,20.0,0.0,0.0,30.0,0.0,neg
2014-07-22,35,integrated,hose sampler,0.0,40.0,10.0,92750.0,0.0,0.0,10.0,30.0,0.0,neg
2014-07-22,0DB2,integrated,hose sampler,10.0,130.0,10.0,500.0,10.0,50.0,30.0,30.0,0.0,neg
2014-08-06,24,integrated,hose sampler,10.0,60.0,10.0,2200.0,0.0,10.0,20.0,30.0,0.0,neg
2014-08-06,0DB2,integrated,hose sampler,40.0,80.0,100.0,5300.0,0.0,0.0,40.0,40.0,0.0,neg
2014-08-06,35,integrated,hose sampler,0.0,30.0,20.0,5600.0,0.0,0.0,10.0,20.0,0.0,neg
2014-08-20,0DB2,integrated,hose sampler,40.0,70.0,20.0,10000.0,0.0,0.0,0.0,70.0,0.0,neg
2014-08-20,35,integrated,hose sampler,0.0,80.0,0.0,4700.0,0.0,0.0,40.0,40.0,0.0,neg
2014-08-20,24,integrated,hose sampler,0.0,50.0,0.0,5100.0,0.0,0.0,10.0,40.0,0.0,neg
2014-09-08,35,integrated,hose sampler,0.0,40.0,0.0,31125.0,0.0,30.0,0.0,0.0,10.0,neg
2014-09-08,24,integrated,hose sampler,10.0,280.0,20.0,32875.0,40.0,150.0,10.0,0.0,80.0,neg
2014-09-08,0DB2,integrated,hose sampler,0.0,170.0,60.0,29500.0,0.0,70.0,0.0,0.0,100.0,neg
