date;sampling station;sampling depth;sampling method;Alexandrium cf. minutum;Alexandrium spp.(400x);Alexandrium cf. concavum;Alexandrium cf. insuetum;Alexandrium pseudogonyaulax;Alexandrium cf. tamarense;Alexandrium spp.(200x);PSP;Dinophysis acuminata;Dinophysis acuta;Dinophysis cf. acutoides;Dinophysis caudata;Dinophysis fortii;Dinophysis hastata;Dinophysis nasuta;Dinophysis norvegica;Dinophysis ovum;Dinophysis cf. parva;Phalacroma parvulum;Dinophysis recurva/D.ovum;Phalacroma rotundatum;Dinophysis sacculus;Dinophysis similis;Dinophysis schuettii;Dinophysis spp.;Dinophysis sp. (mali);Dinophysis tripos;Phalacroma doryphorum;Phalacroma mitra;Phalacroma operculoides;Phalacroma rapa;Phalacroma sp. ;Prorocentrum lima;DSP;Lingulodinium polyedra;Protoceratium reticulatum;DSP_like;Gonyaulax fragilis;Pseudo-nitzschia cf. calliantha;Pseudo-nitzschia sp.;Pseudo-nitzschia cf. fraudulenta;Pseudo-nitzschia cf. pungens;Pseudo-nitzschia seriata gr.;Pseudo-nitzschia multistriata;Pseudo-nitzschia cf. galaxiae;Pseudo-nitzschia delicatissima gr.;ASP;Karenia papilionacea;cf. Karenia
2008-06-24;0DB2;integrated;hose sampler;0;0;;;20;10;0;30;0;0;;0;0;0;;0;0;;;0;20;50;;;0;0;0;;0;0;;;0;70;20;0;20;0;2375;0;0;0;;;;;2375;NA;NA
2008-06-24;0024;integrated;hose sampler;0;0;;;30;20;0;50;0;0;;10;0;0;;0;0;;;0;0;20;;;0;0;0;;0;0;;;0;30;10;0;10;0;0;0;0;0;;;;;0;NA;NA
2008-07-09;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;20;;;0;0;0;;0;0;;;0;30;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2008-07-09;0DB2;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;30;0;0;;0;0;;;0;0;20;;;0;0;0;;0;0;;;0;50;0;0;0;0;750;0;0;0;;;;;750;NA;NA
2008-07-09;0024;integrated;hose sampler;0;125;;;0;0;0;125;0;0;;30;0;0;;0;0;;;0;0;40;;;0;0;0;;0;0;;;0;70;0;0;0;0;375;0;0;0;;;;;375;NA;NA
2008-07-16;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;20;0;0;;0;0;;;0;0;110;;;0;0;0;;0;0;;;0;130;0;0;0;0;26250;0;0;0;;;;;26250;NA;NA
2008-07-16;0DB2;integrated;hose sampler;10;0;;;0;0;30;40;0;0;;10;0;0;;0;0;;;0;0;80;;;0;0;0;;0;0;;;0;90;0;0;0;0;19625;0;0;0;;;;;19625;NA;NA
2008-07-16;0024;integrated;hose sampler;0;125;;;0;0;20;145;0;0;;20;0;0;;0;0;;;0;0;30;;;0;0;0;;0;0;;;0;50;0;0;0;10;28375;0;0;0;;;;;28375;NA;NA
2008-07-30;0035;integrated;hose sampler;10;125;;;0;0;0;135;0;0;;0;0;0;;0;0;;;0;0;40;;;0;0;0;;0;0;;;0;40;50;10;60;0;40625;0;0;0;;;;;40625;NA;NA
2008-07-30;0DB2;integrated;hose sampler;270;250;;;0;0;0;520;0;0;;40;0;0;;0;0;;;0;10;20;;;0;0;0;;0;0;;;0;70;20;10;30;0;71500;0;0;0;;;;;71500;NA;NA
2008-07-30;0024;integrated;hose sampler;0;375;;;10;30;0;415;0;0;;80;0;0;;0;0;;;0;10;50;;;0;0;0;;0;0;;;0;140;0;0;0;10;47750;0;0;0;;;;;47750;NA;NA
2008-08-14;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;10;0;0;0;0;32875;0;0;0;;;;;32875;NA;NA
2008-08-14;0DB2;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;10;10;0;24375;0;0;0;;;;;24375;NA;NA
2008-08-14;0024;integrated;hose sampler;125;0;;;0;0;0;125;0;0;;10;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;20;0;10;10;0;47500;0;0;0;;;;;47500;NA;NA
2008-08-27;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;20;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;50;0;0;0;0;11000;0;0;0;;;;;11000;NA;NA
2008-08-27;0DB2;integrated;hose sampler;125;0;;;0;0;0;125;0;0;;0;110;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;130;40;0;40;0;11250;0;0;0;;;;;11250;NA;NA
2008-08-27;0024;integrated;hose sampler;10;0;;;0;0;0;10;0;0;;0;10;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;18875;375;250;0;;;;;19500;NA;NA
2008-09-03;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;20;10;0;10;0;6750;0;0;0;;;;;6750;NA;NA
2008-09-03;0DB2;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;40;0;;0;0;;;0;0;10;;;0;0;0;;0;0;;;0;50;0;0;0;0;383500;0;0;0;;;;;383500;NA;NA
2008-09-03;0024;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;20;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;50750;750;0;0;;;;;51500;NA;NA
2008-09-10;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;0;10;10;0;6750;0;0;0;;;;;6750;NA;NA
2008-09-10;0DB2;integrated;hose sampler;125;0;;;0;0;0;125;0;0;;0;10;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;49750;0;0;0;;;;;49750;NA;NA
2008-09-10;0024;integrated;hose sampler;135;0;;;0;0;0;135;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;4000;0;0;0;;;;;4000;NA;NA
2008-09-24;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;1125;0;0;0;;;;;1125;NA;NA
2008-09-24;0DB2;integrated;hose sampler;0;0;;;10;0;0;10;0;0;;10;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;37750;1625;0;0;;;;;39375;NA;NA
2008-09-24;0024;integrated;hose sampler;0;0;;;10;0;0;10;0;0;;20;0;0;;0;0;;;0;0;0;;;0;10;0;;0;0;;;0;30;0;0;0;0;12125;875;0;0;;;;;13000;NA;NA
2008-09-30;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;20500;1750;0;0;;;;;22250;NA;NA
2008-09-30;0DB2;integrated;hose sampler;0;0;;;10;0;10;20;0;0;;0;20;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;64250;1000;0;0;;;;;65250;NA;NA
2008-09-30;0024;integrated;hose sampler;0;0;;;20;0;10;30;0;0;;0;20;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;20;20;0;20;0;27125;2500;0;0;;;;;29625;NA;NA
2008-10-08;0035;integrated;hose sampler;250;0;;;0;0;0;250;0;0;;0;0;0;;0;0;;;0;30;10;;;0;0;0;;0;0;;;0;40;0;0;0;0;92750;250;0;0;;;;;93000;NA;NA
2008-10-08;0DB2;integrated;hose sampler;125;0;;;0;0;10;135;0;0;;10;0;0;;0;0;;;0;30;10;;;0;0;0;;0;0;;;0;50;0;0;0;0;21125;250;0;0;;;;;21375;NA;NA
2008-10-08;0024;integrated;hose sampler;250;0;;;10;0;0;260;0;0;;0;0;0;;0;0;;;0;50;10;;;0;0;0;;20;0;;;0;80;10;0;10;0;61000;1250;0;0;;;;;62250;NA;NA
2008-10-15;0035;integrated;hose sampler;0;0;;;10;0;0;10;0;0;;0;10;0;;0;0;;;0;40;0;;;0;0;0;;0;0;;;0;50;10;0;10;0;41250;375;0;0;;;;;41625;NA;NA
2008-10-15;0DB2;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;10;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;33500;375;0;0;;;;;33875;NA;NA
2008-10-15;0024;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;;;0;10;0;;0;0;;;0;20;0;0;0;0;36250;250;0;0;;;;;36500;NA;NA
2008-10-22;0035;integrated;hose sampler;0;0;;;0;20;0;20;0;0;;0;0;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;20;10;0;10;0;51125;1875;0;0;;;;;53000;NA;NA
2008-10-22;0DB2;integrated;hose sampler;0;0;;;10;0;20;30;0;0;;0;0;0;;0;0;;;0;50;0;;;10;0;0;;0;0;;;0;60;0;0;0;0;49625;250;0;0;;;;;49875;NA;NA
2008-10-22;0024;integrated;hose sampler;0;0;;;0;0;10;10;0;0;;0;0;0;;0;0;;;0;20;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;50375;250;0;0;;;;;50625;NA;NA
2008-11-03;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;30;0;;0;0;;;0;30;0;;;10;0;0;;0;0;;;0;70;0;0;0;0;5750;250;0;0;;;;;6000;NA;NA
2008-11-03;0DB2;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;10;30;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;50;0;0;0;0;2750;250;0;0;;;;;3000;NA;NA
2008-11-03;0024;integrated;hose sampler;0;125;;;0;0;0;125;0;0;;0;40;0;;0;0;;;0;30;0;;;20;0;0;;0;0;;;0;90;10;0;10;0;6500;500;0;0;;;;;7000;NA;NA
2008-11-20;0035;integrated;hose sampler;250;0;;;0;0;30;280;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;750;0;0;0;;;;;750;NA;NA
2008-11-20;0DB2;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;10;0;;0;0;;;0;10;0;;;10;0;0;;0;0;;;0;30;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2008-11-20;0024;integrated;hose sampler;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;10;0;;;10;0;0;;0;0;;;0;20;0;0;0;0;0;2000;0;0;;;;;2000;NA;NA
2008-12-03;0035;integrated;hose sampler;0;0;;;0;10;0;10;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;1500;0;0;17500;;;;;19000;NA;NA
2008-12-03;0DB2;integrated;hose sampler;125;0;;;0;0;0;125;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;1875;;;;;1875;NA;NA
2008-12-03;0024;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;750;0;0;5125;;;;;5875;NA;NA
2008-12-17;0035;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2008-12-18;0DB2;integrated;hose sampler;125;0;;;0;0;20;145;0;0;;0;0;0;;0;0;;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2008-12-19;0024;integrated;hose sampler;0;0;;;0;0;0;0;0;0;;0;0;0;;0;0;;;0;10;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2009-01-13;0035;integrated;hose sampler;0;0;10;;0;10;0;20;0;0;;0;0;0;;0;0;0;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;3625;;;;;3625;NA;NA
2009-01-13;0DB2;integrated;hose sampler;0;0;0;;0;0;0;0;0;0;;0;0;0;;0;0;10;;0;0;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;1250;0;0;5125;;;;;6375;NA;NA
2009-01-13;0024;integrated;hose sampler;0;0;0;;0;0;0;0;0;0;;0;0;0;;0;0;10;;0;20;0;;;0;0;0;;0;0;;;0;30;0;0;0;0;0;0;0;2375;;;;;2375;NA;NA
2009-02-12;0035;integrated;hose sampler;0;0;0;;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;10;0;;;0;0;0;;0;0;;;0;10;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2009-02-12;0DB2;integrated;hose sampler;0;125;10;;0;0;0;135;0;0;;0;0;0;;0;0;0;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;NA;NA
2009-02-12;0024;integrated;hose sampler;0;0;0;;0;0;30;30;0;0;;0;0;0;;0;0;0;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;0;125;0;0;;;;;125;NA;NA
2009-03-17;0035;integrated;hose sampler;0;250;0;;0;20;0;270;0;0;;0;0;0;;0;0;0;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;375;0;0;0;;;;;375;NA;NA
2009-03-17;0DB2;integrated;hose sampler;0;0;0;;0;0;0;0;0;0;;0;0;0;;0;0;0;;0;0;0;;;0;0;0;;0;0;;;0;0;0;0;0;0;15500;0;0;0;;;;;15500;NA;NA
2009-03-17;0024;integrated;hose sampler;20;0;0;;0;0;10;30;0;0;;0;0;0;;0;0;0;;0;20;0;;;0;0;0;;0;0;;;0;20;0;0;0;0;6125;0;0;0;;;;;6125;NA;NA
