station id, station name, valid,povp. dnevna T [°C],povp. veter [m/s],povp. rel. vla. [%],povp. tlak [hPa],količina padavin [mm],trajanje sonca [h]
_1896,PORTOROŽ - LETALIŠČE,2008-04-22,11.8,3.2,88,1002,9.7,0
_1896,PORTOROŽ - LETALIŠČE,2008-04-23,14,2.5,78,1014,13.9,9.1
_1896,PORTOROŽ - LETALIŠČE,2008-04-24,12.1,3.5,70,1023,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2008-04-25,11.5,1.7,71,1024,0,2.4
_1896,PORTOROŽ - LETALIŠČE,2008-04-26,13.2,2.9,66,1025,9.4,10.5
_1896,PORTOROŽ - LETALIŠČE,2008-04-27,13.4,3.2,60,1022,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2008-04-28,13.3,3.8,56,1014,0,12
_1896,PORTOROŽ - LETALIŠČE,2008-04-29,12,3.8,85,1008,0.1,0
_1896,PORTOROŽ - LETALIŠČE,2008-04-30,15.3,4.5,72,1009,5,7.1
_1896,PORTOROŽ - LETALIŠČE,2008-05-01,15.8,3.6,70,1014,0,8.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-02,14.6,2.8,76,1021,0.1,13
_1896,PORTOROŽ - LETALIŠČE,2008-05-03,15.9,3,59,1022,0,12.9
_1896,PORTOROŽ - LETALIŠČE,2008-05-04,16.4,2.2,60,1020,0,5.5
_1896,PORTOROŽ - LETALIŠČE,2008-05-05,14.3,4.3,64,1021,2.7,4.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-06,16.1,2.7,65,1020,0.7,9.9
_1896,PORTOROŽ - LETALIŠČE,2008-05-07,15.9,4,59,1020,0.4,12.8
_1896,PORTOROŽ - LETALIŠČE,2008-05-08,15.5,3.4,60,1017,0,12.3
_1896,PORTOROŽ - LETALIŠČE,2008-05-09,17.2,2.3,58,1016,0,11.2
_1896,PORTOROŽ - LETALIŠČE,2008-05-10,17.1,2.6,63,1017,0,10.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-11,15.7,2.6,59,1018,0,11.1
_1896,PORTOROŽ - LETALIŠČE,2008-05-12,16,3,55,1017,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-13,17.6,3,54,1014,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-14,17.7,2.3,62,1014,0,13
_1896,PORTOROŽ - LETALIŠČE,2008-05-15,18.9,3.3,67,1013,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2008-05-16,19.1,4.6,71,1013,0,5.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-17,19.5,3.3,70,1010,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2008-05-18,17.1,2.8,89,1006,3.3,0.3
_1896,PORTOROŽ - LETALIŠČE,2008-05-19,18.4,1.8,82,1004,14.7,4.7
_1896,PORTOROŽ - LETALIŠČE,2008-05-20,15.6,4,79,1004,26.9,0
_1896,PORTOROŽ - LETALIŠČE,2008-05-21,17.5,1.5,65,1009,2.6,3.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-22,17.1,1.4,83,1012,0,3
_1896,PORTOROŽ - LETALIŠČE,2008-05-23,16.8,1.6,83,1013,0,4.8
_1896,PORTOROŽ - LETALIŠČE,2008-05-24,18.5,2.5,75,1014,0,9
_1896,PORTOROŽ - LETALIŠČE,2008-05-25,20.1,3.2,72,1017,0,4.1
_1896,PORTOROŽ - LETALIŠČE,2008-05-26,19.4,2.4,71,1017,0,5.6
_1896,PORTOROŽ - LETALIŠČE,2008-05-27,21.7,1.8,65,1015,0,13.1
_1896,PORTOROŽ - LETALIŠČE,2008-05-28,22.3,1.7,73,1014,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2008-05-29,25.2,2.2,54,1011,0,10.4
_1896,PORTOROŽ - LETALIŠČE,2008-05-30,21.7,4.1,68,1012,0.1,9
_1896,PORTOROŽ - LETALIŠČE,2008-05-31,21,3.1,71,1016,1.5,12
_1896,PORTOROŽ - LETALIŠČE,2008-06-01,21,2.7,75,1015,0,11.1
_1896,PORTOROŽ - LETALIŠČE,2008-06-02,21.8,2.2,74,1012,0,7.3
_1896,PORTOROŽ - LETALIŠČE,2008-06-03,21.5,2,78,1011,1.7,3.9
_1896,PORTOROŽ - LETALIŠČE,2008-06-04,19,1.6,85,1010,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-06-05,19.8,1.8,80,1009,21.9,0.8
_1896,PORTOROŽ - LETALIŠČE,2008-06-06,18.7,1.6,87,1010,11.8,0.7
_1896,PORTOROŽ - LETALIŠČE,2008-06-07,18.1,2.8,82,1010,4,6
_1896,PORTOROŽ - LETALIŠČE,2008-06-08,21.5,2.5,66,1012,4.1,7.6
_1896,PORTOROŽ - LETALIŠČE,2008-06-09,20.9,1.8,72,1017,0,9.2
_1896,PORTOROŽ - LETALIŠČE,2008-06-10,21.2,2.4,68,1018,0.1,13.6
_1896,PORTOROŽ - LETALIŠČE,2008-06-11,20.4,3.2,74,1014,0,11
_1896,PORTOROŽ - LETALIŠČE,2008-06-12,17.5,3.2,88,1009,17.3,0.7
_1896,PORTOROŽ - LETALIŠČE,2008-06-13,16.5,3.5,78,1009,1.4,0.1
_1896,PORTOROŽ - LETALIŠČE,2008-06-14,15,2.8,61,1012,3.2,0
_1896,PORTOROŽ - LETALIŠČE,2008-06-15,17.7,2.2,65,1012,1.9,8.7
_1896,PORTOROŽ - LETALIŠČE,2008-06-16,18.7,2.4,77,1012,0,1.8
_1896,PORTOROŽ - LETALIŠČE,2008-06-17,21.1,4.7,76,1011,1.4,4.6
_1896,PORTOROŽ - LETALIŠČE,2008-06-18,19.8,1.7,79,1015,49.6,8.2
_1896,PORTOROŽ - LETALIŠČE,2008-06-19,21,2.4,68,1016,1.7,13.8
_1896,PORTOROŽ - LETALIŠČE,2008-06-20,22.9,2.2,72,1017,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2008-06-21,24.2,2,71,1019,0,14.2
_1896,PORTOROŽ - LETALIŠČE,2008-06-22,23.7,2.3,63,1019,0,14.1
_1896,PORTOROŽ - LETALIŠČE,2008-06-23,24.9,2.7,65,1017,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2008-06-24,25.6,2.3,72,1016,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2008-06-25,25.7,2.2,67,1015,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2008-06-26,26.9,2.4,69,1014,0,12.1
_1896,PORTOROŽ - LETALIŠČE,2008-06-27,26.7,2.2,72,1013,0,7.9
_1896,PORTOROŽ - LETALIŠČE,2008-06-28,24.4,2.5,71,1017,6.8,11.2
_1896,PORTOROŽ - LETALIŠČE,2008-06-29,24.6,3.2,66,1017,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2008-06-30,26.1,2.6,62,1016,0,12.6
_1896,PORTOROŽ - LETALIŠČE,2008-07-01,24.3,2.9,66,1015,0,6.5
_1896,PORTOROŽ - LETALIŠČE,2008-07-02,24.9,2.3,67,1012,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2008-07-03,25.9,2.9,68,1011,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2008-07-04,26.7,2.7,65,1009,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2008-07-05,24.2,1.9,68,1011,1.2,9.3
_1896,PORTOROŽ - LETALIŠČE,2008-07-06,24.3,2.6,71,1011,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2008-07-07,25.1,2.7,65,1008,1.4,10.8
_1896,PORTOROŽ - LETALIŠČE,2008-07-08,22.8,2.8,64,1011,8.4,7.4
_1896,PORTOROŽ - LETALIŠČE,2008-07-09,22.4,2.8,71,1014,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2008-07-10,23,2.8,69,1015,0,13.5
_1896,PORTOROŽ - LETALIŠČE,2008-07-11,24,2.7,71,1013,0,12.6
_1896,PORTOROŽ - LETALIŠČE,2008-07-12,25.2,2.8,65,1010,0,10.8
_1896,PORTOROŽ - LETALIŠČE,2008-07-13,26.8,4.5,51,1008,0,6.9
_1896,PORTOROŽ - LETALIŠČE,2008-07-14,20.9,2.7,63,1013,11.1,9.9
_1896,PORTOROŽ - LETALIŠČE,2008-07-15,20.8,2.4,60,1023,0,13.9
_1896,PORTOROŽ - LETALIŠČE,2008-07-16,21.3,3.3,66,1019,0,13.4
_1896,PORTOROŽ - LETALIŠČE,2008-07-17,24.1,3.6,52,1012,0,8.2
_1896,PORTOROŽ - LETALIŠČE,2008-07-18,21,1.9,71,1011,0,5.1
_1896,PORTOROŽ - LETALIŠČE,2008-07-19,21.5,2.6,68,1015,23.3,14.3
_1896,PORTOROŽ - LETALIŠČE,2008-07-20,24.1,2.9,71,1012,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2008-07-21,20.9,4,59,1012,0,5.7
_1896,PORTOROŽ - LETALIŠČE,2008-07-22,19.7,3.1,46,1016,0.3,5.1
_1896,PORTOROŽ - LETALIŠČE,2008-07-23,19.9,2.4,60,1015,0.1,9.5
_1896,PORTOROŽ - LETALIŠČE,2008-07-24,21.9,2.7,56,1011,0,13
_1896,PORTOROŽ - LETALIŠČE,2008-07-25,22.9,2.7,65,1009,0,12.5
_1896,PORTOROŽ - LETALIŠČE,2008-07-26,25.4,2.7,59,1010,0,11.6
_1896,PORTOROŽ - LETALIŠČE,2008-07-27,25,2.1,64,1013,0,8.7
_1896,PORTOROŽ - LETALIŠČE,2008-07-28,25.1,2.9,62,1014,0,13.3
_1896,PORTOROŽ - LETALIŠČE,2008-07-29,24.5,3.5,67,1016,0,12.4
_1896,PORTOROŽ - LETALIŠČE,2008-07-30,25.6,2.4,67,1017,0,11.4
_1896,PORTOROŽ - LETALIŠČE,2008-07-31,24.7,2.4,73,1016,0,10.6
_1896,PORTOROŽ - LETALIŠČE,2008-08-01,25.4,3,64,1015,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2008-08-02,25.1,2.7,68,1015,0,12.1
_1896,PORTOROŽ - LETALIŠČE,2008-08-03,25.2,2.8,67,1015,0,13.2
_1896,PORTOROŽ - LETALIŠČE,2008-08-04,26.1,3.2,65,1012,0,9.5
_1896,PORTOROŽ - LETALIŠČE,2008-08-05,26.9,2.5,71,1011,0,11.8
_1896,PORTOROŽ - LETALIŠČE,2008-08-06,27.3,2.4,54,1013,0,11.5
_1896,PORTOROŽ - LETALIŠČE,2008-08-07,24.5,3.4,60,1010,0,11.9
_1896,PORTOROŽ - LETALIŠČE,2008-08-08,23.7,4.5,64,1006,0,6.8
_1896,PORTOROŽ - LETALIŠČE,2008-08-09,22.6,4.5,54,1011,25.1,13.6
_1896,PORTOROŽ - LETALIŠČE,2008-08-10,21.2,3.4,65,1012,0,12.8
_1896,PORTOROŽ - LETALIŠČE,2008-08-11,22.6,3.7,69,1009,0,13.1
_1896,PORTOROŽ - LETALIŠČE,2008-08-12,25.4,3.7,54,1008,0,12.2
_1896,PORTOROŽ - LETALIŠČE,2008-08-13,26.5,3,56,1011,0,12
_1896,PORTOROŽ - LETALIŠČE,2008-08-14,24.4,2.5,73,1012,2.9,12.5
_1896,PORTOROŽ - LETALIŠČE,2008-08-15,23.8,4.7,67,1003,0,2.1
_1896,PORTOROŽ - LETALIŠČE,2008-08-16,19.1,2.5,68,1007,54.1,8.1
_1896,PORTOROŽ - LETALIŠČE,2008-08-17,19.6,2.9,69,1012,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2008-08-18,20.1,3,71,1017,0,13
_1896,PORTOROŽ - LETALIŠČE,2008-08-19,21.2,3,74,1015,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2008-08-20,22.5,3.1,73,1014,0,10.9
_1896,PORTOROŽ - LETALIŠČE,2008-08-21,23.8,2.7,64,1016,0,12.3
_1896,PORTOROŽ - LETALIŠČE,2008-08-22,22.8,2.7,69,1012,0,12.5
_1896,PORTOROŽ - LETALIŠČE,2008-08-23,21.6,3.5,72,1008,0,5.4
_1896,PORTOROŽ - LETALIŠČE,2008-08-24,19.3,5,59,1013,21.3,12.7
_1896,PORTOROŽ - LETALIŠČE,2008-08-25,19.7,2.3,61,1015,0,10.2
_1896,PORTOROŽ - LETALIŠČE,2008-08-26,22.3,2.7,51,1019,0,12.7
_1896,PORTOROŽ - LETALIŠČE,2008-08-27,22.3,2.4,57,1018,0,12.5
_1896,PORTOROŽ - LETALIŠČE,2008-08-28,22.8,3.8,60,1015,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2008-08-29,21.9,2.5,65,1014,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2008-08-30,22.6,2.4,68,1016,0,6.9
_1896,PORTOROŽ - LETALIŠČE,2008-08-31,21.4,2.3,72,1017,0,6.7
_1896,PORTOROŽ - LETALIŠČE,2008-09-01,21.3,2.8,77,1016,0,7.7
_1896,PORTOROŽ - LETALIŠČE,2008-09-02,21.5,2.5,76,1014,0,9.1
_1896,PORTOROŽ - LETALIŠČE,2008-09-03,22.7,4,71,1012,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2008-09-04,25.1,4.5,72,1012,1,10.9
_1896,PORTOROŽ - LETALIŠČE,2008-09-05,25.5,3.8,64,1013,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2008-09-06,26.3,3.2,62,1011,0,10.1
_1896,PORTOROŽ - LETALIŠČE,2008-09-07,25.6,3.6,62,1010,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2008-09-08,20.8,2.3,70,1015,0.2,11.8
_1896,PORTOROŽ - LETALIŠČE,2008-09-09,20.4,2.2,70,1018,0,11.7
_1896,PORTOROŽ - LETALIŠČE,2008-09-10,20.4,2.8,68,1016,0,10.5
_1896,PORTOROŽ - LETALIŠČE,2008-09-11,21.8,3.1,66,1012,0,8
_1896,PORTOROŽ - LETALIŠČE,2008-09-12,22.6,2.8,66,1007,0,6.3
_1896,PORTOROŽ - LETALIŠČE,2008-09-13,18.4,3.1,73,1008,3.6,0.2
_1896,PORTOROŽ - LETALIŠČE,2008-09-14,15.6,4.4,55,1011,13.2,5.7
_1896,PORTOROŽ - LETALIŠČE,2008-09-15,15.2,4.3,48,1011,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2008-09-16,15.9,1.7,47,1012,0,2.9
_1896,PORTOROŽ - LETALIŠČE,2008-09-17,13,3.2,62,1018,0,9
_1896,PORTOROŽ - LETALIŠČE,2008-09-18,15,2.2,65,1020,0,2
_1896,PORTOROŽ - LETALIŠČE,2008-09-19,15.4,1.8,59,1018,0,6.8
_1896,PORTOROŽ - LETALIŠČE,2008-09-20,13,2.9,60,1021,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2008-09-21,15,2.8,46,1017,0,2.5
_1896,PORTOROŽ - LETALIŠČE,2008-09-22,12.3,2.1,63,1014,0,1.5
_1896,PORTOROŽ - LETALIŠČE,2008-09-23,11.8,2.6,75,1014,0,2.1
_1896,PORTOROŽ - LETALIŠČE,2008-09-24,12.9,3.2,66,1016,1.6,9
_1896,PORTOROŽ - LETALIŠČE,2008-09-25,14.2,3.5,61,1019,0,7.4
_1896,PORTOROŽ - LETALIŠČE,2008-09-26,15.9,4.2,45,1024,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-09-27,15.2,4.9,45,1025,0,2.6
_1896,PORTOROŽ - LETALIŠČE,2008-09-28,10.8,2.7,62,1023,0,5.4
_1896,PORTOROŽ - LETALIŠČE,2008-09-29,11.4,3.7,67,1018,0,10.5
_1896,PORTOROŽ - LETALIŠČE,2008-09-30,15,2.7,74,1016,0,2.6
_1896,PORTOROŽ - LETALIŠČE,2008-10-01,17.1,2.7,73,1012,0,2.2
_1896,PORTOROŽ - LETALIŠČE,2008-10-02,18.5,4.4,67,1009,0,4.9
_1896,PORTOROŽ - LETALIŠČE,2008-10-03,19.4,4.2,62,1005,0,5.1
_1896,PORTOROŽ - LETALIŠČE,2008-10-04,11.2,4.3,57,1012,0,4.1
_1896,PORTOROŽ - LETALIŠČE,2008-10-05,9.9,4.8,67,1018,6.1,10.2
_1896,PORTOROŽ - LETALIŠČE,2008-10-06,12,4.5,73,1020,0,9.8
_1896,PORTOROŽ - LETALIŠČE,2008-10-07,15.8,1.8,78,1019,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-10-08,15.9,1.7,84,1019,0,1.9
_1896,PORTOROŽ - LETALIŠČE,2008-10-09,15.7,3.1,84,1026,0.7,8
_1896,PORTOROŽ - LETALIŠČE,2008-10-10,15.8,3.6,72,1031,0,9.1
_1896,PORTOROŽ - LETALIŠČE,2008-10-11,14.6,3.1,66,1031,0,9.9
_1896,PORTOROŽ - LETALIŠČE,2008-10-12,14.6,2.8,76,1028,0,9.4
_1896,PORTOROŽ - LETALIŠČE,2008-10-13,15.2,2.9,73,1022,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2008-10-14,15.2,2.7,61,1019,0,8.8
_1896,PORTOROŽ - LETALIŠČE,2008-10-15,15.9,2.2,73,1019,0,5.2
_1896,PORTOROŽ - LETALIŠČE,2008-10-16,17.8,4,80,1014,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-10-17,12.2,2,81,1014,1.8,0
_1896,PORTOROŽ - LETALIŠČE,2008-10-18,10.5,2.7,64,1020,3.7,7.1
_1896,PORTOROŽ - LETALIŠČE,2008-10-19,11,3.6,66,1024,0,9.7
_1896,PORTOROŽ - LETALIŠČE,2008-10-20,11.5,3.5,80,1024,0,9.3
_1896,PORTOROŽ - LETALIŠČE,2008-10-21,14.2,1.8,82,1019,0,0.2
_1896,PORTOROŽ - LETALIŠČE,2008-10-22,15.9,1.6,87,1018,0.7,2
_1896,PORTOROŽ - LETALIŠČE,2008-10-23,16.2,3.3,65,1022,0,6.7
_1896,PORTOROŽ - LETALIŠČE,2008-10-24,13.1,2.7,69,1023,0,4.4
_1896,PORTOROŽ - LETALIŠČE,2008-10-25,13,3.1,70,1026,0,9.1
_1896,PORTOROŽ - LETALIŠČE,2008-10-26,11.9,2.7,83,1024,0,3.2
_1896,PORTOROŽ - LETALIŠČE,2008-10-27,16.1,5,76,1014,0,0.9
_1896,PORTOROŽ - LETALIŠČE,2008-10-28,18.8,7.9,75,1008,0.1,1
_1896,PORTOROŽ - LETALIŠČE,2008-10-29,20,5.5,68,1002,3.1,0.9
_1896,PORTOROŽ - LETALIŠČE,2008-10-30,14.3,5.1,61,1002,10.4,2.5
_1896,PORTOROŽ - LETALIŠČE,2008-10-31,16.7,4.3,74,1012,4.3,0.1
_1896,PORTOROŽ - LETALIŠČE,2008-11-01,16.7,1.9,78,1010,28.1,1.8
_1896,PORTOROŽ - LETALIŠČE,2008-11-02,14.2,1.5,80,1019,10.9,7.3
_1896,PORTOROŽ - LETALIŠČE,2008-11-03,14.7,2,83,1018,0,5.6
_1896,PORTOROŽ - LETALIŠČE,2008-11-04,15.7,1.7,88,1018,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-05,16.1,2.4,86,1018,11.9,5.8
_1896,PORTOROŽ - LETALIŠČE,2008-11-06,14.1,1.1,90,1015,13.7,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-07,13.3,1.3,92,1016,12.1,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-08,12.8,2,86,1022,17.4,0.6
_1896,PORTOROŽ - LETALIŠČE,2008-11-09,10.8,2.1,89,1029,14.4,6.1
_1896,PORTOROŽ - LETALIŠČE,2008-11-10,10.6,2.2,91,1028,0,2.6
_1896,PORTOROŽ - LETALIŠČE,2008-11-11,11.8,1.2,87,1022,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-12,14.1,2.7,89,1018,0.7,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-13,13.2,2.8,79,1016,14.1,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-14,12.6,4.8,61,1022,12,4.2
_1896,PORTOROŽ - LETALIŠČE,2008-11-15,9.9,2.8,63,1024,0,8.7
_1896,PORTOROŽ - LETALIŠČE,2008-11-16,9.4,2.6,75,1022,0,8.6
_1896,PORTOROŽ - LETALIŠČE,2008-11-17,10.7,2.6,58,1022,0,2.5
_1896,PORTOROŽ - LETALIŠČE,2008-11-18,4,2.4,65,1017,0,4.7
_1896,PORTOROŽ - LETALIŠČE,2008-11-19,3.3,3.3,72,1018,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2008-11-20,9.1,3.4,78,1016,0,1.7
_1896,PORTOROŽ - LETALIŠČE,2008-11-21,10.6,3.1,78,999,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-22,4.5,4.7,31,999,0,3.5
_1896,PORTOROŽ - LETALIŠČE,2008-11-23,2,2.9,49,1006,0,8.5
_1896,PORTOROŽ - LETALIŠČE,2008-11-24,6.6,3.7,85,997,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-25,6.5,2.1,70,1005,14.1,1.5
_1896,PORTOROŽ - LETALIŠČE,2008-11-26,2.3,2.5,60,1022,2.7,8.5
_1896,PORTOROŽ - LETALIŠČE,2008-11-27,1,2.9,72,1025,0,8.3
_1896,PORTOROŽ - LETALIŠČE,2008-11-28,7.3,3.3,74,1007,0,0
_1896,PORTOROŽ - LETALIŠČE,2008-11-29,8.4,3.5,87,1002,5.2,0.2
_1896,PORTOROŽ - LETALIŠČE,2008-11-30,9.1,4.2,86,1006,5.3,0.4
_1896,PORTOROŽ - LETALIŠČE,2008-12-01,12.1,5.5,70,1002,14.1,0.3
_1896,PORTOROŽ - LETALIŠČE,2008-12-02,8.3,1.5,85,1010,7,0.4
_1896,PORTOROŽ - LETALIŠČE,2008-12-03,4.9,2.2,87,1008,4.7,2.4
_1896,PORTOROŽ - LETALIŠČE,2008-12-04,4.2,3.2,89,1004,0,4.5
_1896,PORTOROŽ - LETALIŠČE,2008-12-05,10.9,5.1,87,1000,7.7,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-06,7.7,1.4,90,1008,17.7,0.5
_1896,PORTOROŽ - LETALIŠČE,2008-12-07,4.7,2.6,85,1020,0.1,7.1
_1896,PORTOROŽ - LETALIŠČE,2008-12-08,2.3,2.4,87,1026,0,7.3
_1896,PORTOROŽ - LETALIŠČE,2008-12-09,3.2,2.9,90,1022,0,4
_1896,PORTOROŽ - LETALIŠČE,2008-12-10,10.6,5.9,85,1011,0.3,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-11,12,2.6,88,1003,26.6,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-12,10.1,4.5,67,1005,31.6,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-13,9.2,2,75,1009,0.9,5.4
_1896,PORTOROŽ - LETALIŠČE,2008-12-14,8.6,1.8,86,1009,0.2,0.2
_1896,PORTOROŽ - LETALIŠČE,2008-12-15,9.7,0.9,80,1013,1.6,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-16,11.2,1.5,87,1012,21.8,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-17,8.7,2.8,91,1008,13.4,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-18,8.8,4.6,64,1008,11.8,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-19,6.4,2.8,67,1018,1.4,0
_1896,PORTOROŽ - LETALIŠČE,2008-12-20,5.1,3.5,58,1024,0,1.2
_1896,PORTOROŽ - LETALIŠČE,2008-12-21,4.6,3,76,1025,0,6
_1896,PORTOROŽ - LETALIŠČE,2008-12-22,6,3,80,1027,0,7.4
_1896,PORTOROŽ - LETALIŠČE,2008-12-23,4.5,3.1,89,1026,0,6.8
_1896,PORTOROŽ - LETALIŠČE,2008-12-24,4.6,2.4,94,1027,0,3.7
_1896,PORTOROŽ - LETALIŠČE,2008-12-25,7.4,4,59,1022,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2008-12-26,2.6,4.2,46,1031,0,7.7
_1896,PORTOROŽ - LETALIŠČE,2008-12-27,2.2,6.9,51,1029,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2008-12-28,1.8,3.6,48,1027,0,4.6
_1896,PORTOROŽ - LETALIŠČE,2008-12-29,0.7,2.3,51,1030,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2008-12-30,0.6,2.6,56,1034,0,7.8
_1896,PORTOROŽ - LETALIŠČE,2008-12-31,1.5,2.4,74,1032,0,1.9
_1896,PORTOROŽ - LETALIŠČE,2009-01-01,3,2.1,94,1022,10.8,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-02,2.1,1.4,80,1019,10.9,2.5
_1896,PORTOROŽ - LETALIŠČE,2009-01-03,0,4.1,51,1020,0,8
_1896,PORTOROŽ - LETALIŠČE,2009-01-04,-1.6,2.4,56,1016,0,7.9
_1896,PORTOROŽ - LETALIŠČE,2009-01-05,-0.1,3.3,61,1013,0,6.4
_1896,PORTOROŽ - LETALIŠČE,2009-01-06,2.3,3.1,41,1015,0,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-07,5,2.4,67,1015,0,1
_1896,PORTOROŽ - LETALIŠČE,2009-01-08,2,4.4,48,1023,6.3,4.5
_1896,PORTOROŽ - LETALIŠČE,2009-01-09,-0.1,2.4,58,1028,0,7.1
_1896,PORTOROŽ - LETALIŠČE,2009-01-10,1.7,2.3,53,1025,0,7.2
_1896,PORTOROŽ - LETALIŠČE,2009-01-11,3.9,2.5,44,1029,0,8.2
_1896,PORTOROŽ - LETALIŠČE,2009-01-12,2.5,3.7,68,1028,0,8.1
_1896,PORTOROŽ - LETALIŠČE,2009-01-13,5.7,2.8,73,1019,0,7.3
_1896,PORTOROŽ - LETALIŠČE,2009-01-14,6.7,2.3,77,1008,0.9,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-15,5.6,1.4,77,1019,4.4,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-16,2.6,3.4,80,1023,0,8
_1896,PORTOROŽ - LETALIŠČE,2009-01-17,3.4,3,87,1024,0,5.2
_1896,PORTOROŽ - LETALIŠČE,2009-01-18,6.5,1.2,95,1016,0.5,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-19,7.1,0.9,92,1010,3,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-20,12.8,8.2,78,1001,1.2,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-21,10.4,1.3,92,1001,2.4,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-22,5.8,1.7,92,1004,5.5,0.1
_1896,PORTOROŽ - LETALIŠČE,2009-01-23,4,2.9,88,994,0,3.5
_1896,PORTOROŽ - LETALIŠČE,2009-01-24,5.2,1.6,89,990,5.8,3.1
_1896,PORTOROŽ - LETALIŠČE,2009-01-25,6.2,5.4,58,996,0.8,2.9
_1896,PORTOROŽ - LETALIŠČE,2009-01-26,6.1,2.5,79,1002,0,0.4
_1896,PORTOROŽ - LETALIŠČE,2009-01-27,6.6,4.2,78,1002,10.7,0
_1896,PORTOROŽ - LETALIŠČE,2009-01-28,8.1,4.2,54,1007,3.2,6.3
_1896,PORTOROŽ - LETALIŠČE,2009-01-29,7.8,2.4,56,1012,0,3.8
_1896,PORTOROŽ - LETALIŠČE,2009-01-30,5.7,3.6,58,1016,0,8.9
_1896,PORTOROŽ - LETALIŠČE,2009-01-31,3.6,3.6,51,1014,0,5.1
_1896,PORTOROŽ - LETALIŠČE,2009-02-01,3.5,1,79,1010,0,0
_1896,PORTOROŽ - LETALIŠČE,2009-02-02,8.1,2.6,87,1007,7.7,0
_1896,PORTOROŽ - LETALIŠČE,2009-02-03,11.1,2.4,94,1001,27.6,0
_1896,PORTOROŽ - LETALIŠČE,2009-02-04,9.5,1.6,90,1000,0.6,0.9
_1896,PORTOROŽ - LETALIŠČE,2009-02-05,11.1,3.6,81,1005,0,0.6
_1896,PORTOROŽ - LETALIŠČE,2009-02-06,12.8,5.3,81,999,1.1,2.8
