date(ENG);sampling station;sampling depth;sampling method;Alexandrium cf. minutum;Alexandrium spp.(400x);Alexandrium cf. concavum;Alexandrium cf. insuetum;Alexandrium pseudogonyaulax;Alexandrium cf. tamarense;Alexandrium spp.(200x);PSP;Dinophysis acuminata;Dinophysis acuta;Dinophysis cf. acutoides;Dinophysis caudata;Dinophysis fortii;Dinophysis hastata;Dinophysis nasuta;Dinophysis norvegica;Dinophysis ovum;Dinophysis cf. parva;Phalacroma parvulum;Dinophysis recurva/D.ovum;Phalacroma rotundatum;Dinophysis sacculus;Dinophysis similis;Dinophysis schuettii;Dinophysis spp.;Dinophysis sp. (mali);Dinophysis tripos;Phalacroma doryphorum;Phalacroma mitra;Phalacroma operculoides;Phalacroma rapa;Phalacroma sp. ;Prorocentrum lima;DSP;Lingulodinium polyedra;Protoceratium reticulatum;DSP_like;Gonyaulax fragilis;Pseudo-nitzschia cf. calliantha;Pseudo-nitzschia sp.;Pseudo-nitzschia cf. fraudulenta;Pseudo-nitzschia cf. pungens;Pseudo-nitzschia seriata gr.;Pseudo-nitzschia multistriata;Pseudo-nitzschia cf. galaxiae;Pseudo-nitzschia delicatissima gr.;ASP;Karenia papilionacea;cf. Karenia
25/11/1997;35;10;Niskin;;0;;;5;;;5;0;0;;5;5;;;;0;;;;0;0;;;0;;0;;0;;;;;10;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/04/1998;24;0;Niskin;;485;;;0;;;485;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/04/1998;24;10;Niskin;;324;;;0;;;324;0;0;;4;0;;;;0;;;;0;0;;;0;;0;;0;;;;;4;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/04/1998;35;0;Niskin;;411;;;0;;;411;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/04/1998;35;10;Niskin;;331;;;0;;;331;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11/05/1998;24;0;Niskin;;85;;;0;;;85;0;0;;0;0;;;;0;;;;0;5;;;0;;0;;0;;;;;5;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11/05/1998;24;10;Niskin;;82;;;0;;;82;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11/05/1998;35;0;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;5;;;0;;0;;0;;;;;5;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
11/05/1998;35;10;Niskin;;462;;;0;;;462;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26/05/1998;24;0;Niskin;;80;;;0;;;80;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26/05/1998;24;10;Niskin;;78;;;0;;;78;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26/05/1998;35;0;Niskin;;86;;;0;;;86;0;0;;10;0;;;;0;;;;0;5;;;0;;0;;0;;;;;15;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26/05/1998;35;10;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10/06/1998;24;0;Niskin;;0;;;0;;;0;0;0;;5;0;;;;0;;;;9;0;;;0;;0;;0;;;;;14;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10/06/1998;24;10;Niskin;;0;;;73;;;73;0;0;;5;0;;;;0;;;;9;0;;;0;;0;;0;;;;;14;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10/06/1998;35;0;Niskin;;166;;;0;;;166;0;0;;5;0;;;;0;;;;9;14;;;0;;0;;0;;;;;28;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
10/06/1998;35;10;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23/06/1998;24;0;Niskin;;0;;;0;;;0;0;0;;24;0;;;;0;;;;0;57;;;0;;0;;0;;;;;81;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23/06/1998;24;10;Niskin;;0;;;83;;;83;0;0;;14;0;;;;0;;;;32;0;;;0;;0;;0;;;;;46;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23/06/1998;35;0;Niskin;;81;;;0;;;81;0;0;;13;0;;;;0;;;;18;76;;;0;;0;;0;;;;;107;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23/06/1998;35;10;Niskin;;0;;;0;;;0;0;0;;129;0;;;;0;;;;38;38;;;0;;0;;0;;;;;205;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/07/1998;24;0;Niskin;;82;;;9;;;91;0;0;;5;0;;;;0;;;;5;0;;;0;;0;;0;;;;;10;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/07/1998;24;10;Niskin;;170;;;0;;;170;0;0;;5;0;;;;0;;;;5;14;;;0;;0;;0;;;;;24;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/07/1998;35;0;Niskin;;82;;;0;;;82;0;0;;9;0;;;;0;;;;9;32;;;0;;0;;0;;;;;50;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/07/1998;35;10;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/1998;24;0;Niskin;;81;;;0;;;81;0;0;;23;0;;;;0;;;;9;77;;;0;;0;;0;;;;;109;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/1998;24;10;Niskin;;78;;;0;;;78;0;0;;0;0;;;;0;;;;0;4;;;0;;0;;0;;;;;4;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/1998;35;0;Niskin;;0;;;0;;;0;0;0;;9;0;;;;0;;;;0;4;;;0;;0;;0;;;;;13;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/07/1998;35;10;Niskin;;82;;;0;;;82;0;0;;9;0;;;;0;;;;5;36;;;0;;0;;0;;;;;50;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
04/08/1998;24;0;Niskin;;0;;;0;;;0;0;0;;5;0;;;;0;;;;0;0;;;0;;0;;0;;;;;5;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
04/08/1998;24;10;Niskin;;0;;;0;;;0;0;0;;13;0;;;;0;;;;0;18;;;0;;0;;0;;;;;31;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
04/08/1998;35;0;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;63;;;0;;0;;0;;;;;63;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
04/08/1998;35;10;Niskin;;85;;;0;;;85;0;0;;0;0;;;;0;;;;5;5;;;0;;0;;0;;;;;10;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/1998;24;0;Niskin;;84;;;0;;;84;0;0;;9;0;;;;0;;;;5;9;;;0;;0;;0;;;;;23;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/1998;24;10;Niskin;;0;;;0;;;0;0;0;;0;26;;;;0;;;;26;0;;;0;;0;;0;;;;;52;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/1998;35;0;Niskin;;0;;;0;;;0;0;0;;14;0;;;;0;;;;0;5;;;0;;0;;0;;;;;19;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
17/08/1998;35;10;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;9;;;0;;0;;0;;;;;9;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1998;24;0;Niskin;;165;;;0;;;165;0;0;;23;0;;;;0;;;;0;18;;;0;;0;;0;;;;;41;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1998;24;10;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;9;;;0;;0;;0;;;;;9;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1998;35;0;Niskin;;84;;;0;;;84;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1998;35;10;Niskin;;0;;;0;;;0;0;0;;0;0;;;;0;;;;0;0;;;0;;0;;0;;;;;0;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16/09/1998;24;0;Niskin;;0;;;0;;;0;0;0;;28;46;;;;0;;;;0;0;;;0;;0;;0;;;;;74;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16/09/1998;24;10;Niskin;;0;;;0;;;0;0;0;;5;37;;;;0;;;;0;0;;;5;;0;;0;;;;;47;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16/09/1998;35;0;Niskin;;248;;;0;;;248;0;0;;87;184;;;;0;;;;5;0;;;5;;0;;0;;;;;281;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
16/09/1998;35;10;Niskin;;159;;;0;;;159;0;0;;0;13;;;;0;;;;0;4;;;0;;0;;0;;;;;17;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/10/1998;24;0;Niskin;;83;;;0;;;83;0;0;;74;0;;;;0;;;;18;5;;;0;;0;;0;;;;;97;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/10/1998;24;10;Niskin;;0;;;0;;;0;0;0;;106;18;;;;0;;;;9;0;;;0;;0;;0;;;;;133;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/10/1998;35;0;Niskin;;0;;;0;;;0;0;0;;88;5;;;;0;;;;9;0;;;0;;0;;0;;;;;102;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/10/1998;35;10;Niskin;;0;;;0;;;0;0;0;;108;0;;;;0;;;;9;0;;;0;;0;;0;;;;;117;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
26/10/1998;24;0;bucket;;NA;;;NA;;;NA;0;0;;0;0;;;;0;;;;8;0;;;0;;0;;0;;;;;8;;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/05/1999;24;1;Niskin;;117;;;0;0;;117;0;0;;0;0;0;;;0;;;;0;5;;;0;;0;;0;;;;;5;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/05/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;0;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/05/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;5;5;0;;;0;;;;0;0;;;0;;0;;0;;;;;10;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
20/05/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;12;0;0;;;0;;;;4;0;;;0;;0;;0;;;;;16;20;;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/06/1999;24;1;Niskin;;80;;;9;0;;89;0;0;;0;0;0;;;0;;;;18;124;;;0;;0;;0;;;;;142;44;;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/06/1999;24;10;Niskin;;81;;;0;0;;81;0;0;;0;0;0;;;0;;;;0;4;;;0;;0;;0;;;;;4;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/06/1999;35;1;Niskin;;85;;;5;0;;90;0;0;;0;0;0;;;0;;;;0;80;;;0;;0;;0;;;;;80;108;;108;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
02/06/1999;35;10;Niskin;;257;;;129;0;;386;0;0;;0;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;5;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/06/1999;24;1;Niskin;;0;;;5;0;;5;0;0;;0;0;0;;;0;;;;9;9;;;0;;0;;0;;;;;18;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/06/1999;24;10;Niskin;;0;;;9;0;;9;0;0;;0;0;0;;;0;;;;14;5;;;0;;0;;0;;;;;19;19;;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/06/1999;35;1;Niskin;;421;;;5;0;;426;0;0;;0;0;0;;;0;;;;9;398;;;0;;0;;0;;;;;407;19;;19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/06/1999;35;10;Niskin;;0;;;51;0;;51;0;0;;0;0;0;;;0;;;;0;14;;;0;;0;;0;;;;;14;112;;112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/06/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;5;32;;;0;;0;;0;;;;;37;9;;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/06/1999;24;10;Niskin;;83;;;5;0;;88;0;0;;9;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;14;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/06/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;5;14;;;0;;0;;0;;;;;19;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/06/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;0;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/07/1999;24;1;Niskin;;345;;;5;0;;350;0;0;;0;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;5;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/07/1999;24;10;Niskin;;0;;;5;0;;5;0;0;;0;0;0;;;0;;;;10;5;;;0;;0;;0;;;;;15;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/07/1999;35;1;Niskin;;83;;;0;0;;83;0;0;;37;0;0;;;0;;;;9;9;;;0;;0;;0;;;;;55;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14/07/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;10;0;0;;;0;;;;10;0;;;0;;0;;0;;;;;20;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/07/1999;24;1;Niskin;;253;;;0;0;;253;0;0;;70;0;0;;;0;;;;14;0;;;0;;0;;0;;;;;84;70;;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/07/1999;24;10;Niskin;;81;;;5;0;;86;0;0;;27;0;0;;;0;;;;14;0;;;0;;0;;0;;;;;41;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/07/1999;35;1;Niskin;;167;;;14;0;;181;0;0;;19;0;0;;;0;;;;0;5;;;0;;0;;0;;;;;24;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/07/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;5;18;;18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
09/08/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;11;0;0;;;0;;;;0;5;;;0;;0;;0;;;;;16;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
09/08/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;5;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
09/08/1999;35;1;Niskin;;182;;;0;0;;182;0;0;;5;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;10;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
09/08/1999;35;10;Niskin;;NA;;;NA;0;;0;0;0;;11;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;11;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24/08/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;10;0;0;;;0;;;;0;5;;;0;;0;;0;;;;;15;10;;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24/08/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;5;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;10;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24/08/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;14;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;14;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24/08/1999;35;10;Niskin;;NA;;;NA;0;;0;0;0;;10;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;10;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;130;4;0;;;0;;;;0;0;;;0;;0;;0;;;;;134;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;14;14;0;;;0;;;;50;0;;;0;;0;;0;;;;;78;73;;73;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;44;0;0;;;0;;;;4;9;;;0;;0;;0;;;;;57;4;;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
01/09/1999;35;10;Niskin;;82;;;0;0;;82;0;0;;50;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;50;9;;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
08/09/1999;24;1;Niskin;;5;;;0;0;;5;0;0;;19;0;0;;;0;;;;9;0;;;0;;0;;0;;;;;28;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
08/09/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;0;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;5;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
08/09/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;24;0;0;;;0;;;;5;0;;;5;;0;;0;;;;;34;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
08/09/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;14;0;0;;;0;;;;0;0;;;5;;0;;0;;;;;19;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/09/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;108;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;108;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/09/1999;24;10;Niskin;;157;;;0;0;;157;0;0;;26;13;0;;;0;;;;22;0;;;0;;0;;0;;;;;61;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/09/1999;35;1;Niskin;;158;;;0;0;;158;0;0;;40;0;0;;;0;;;;4;0;;;0;;0;;0;;;;;44;4;;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/09/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;22;0;0;;;0;;;;4;0;;;0;;0;;0;;;;;26;13;;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/09/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;41;0;0;;;0;;;;9;0;;;0;;0;;0;;;;;50;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/09/1999;24;10;Niskin;;86;;;0;0;;86;0;0;;0;0;0;;;0;;;;10;0;;;0;;0;;0;;;;;10;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/09/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;31;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;31;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
22/09/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;13;9;0;;;0;;;;22;0;;;0;;0;;0;;;;;44;9;;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/09/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;9;0;0;;;0;;;;5;0;;;0;;0;;0;;;;;14;37;;37;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/09/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;13;9;4;;;0;;;;75;0;;;0;;0;;0;;;;;101;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/09/1999;35;1;Niskin;;83;;;0;0;;83;0;0;;5;0;0;;;0;;;;55;0;;;0;;0;;0;;;;;60;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
29/09/1999;35;10;Niskin;;0;;;9;0;;9;0;0;;9;0;0;;;0;;;;9;4;;;0;;0;;0;;;;;22;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/10/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;0;55;0;;;0;;;;18;0;;;0;;0;;0;;;;;73;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/10/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;0;32;0;;;0;;;;36;0;;;0;;0;;0;;;;;68;5;;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/10/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;0;9;0;;;0;;;;43;0;;;0;;0;;0;;;;;52;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
06/10/1999;35;10;Niskin;;95;;;0;0;;95;0;0;;0;9;0;;;0;;;;9;0;;;0;;0;;0;;;;;18;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13/10/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;9;18;0;;;0;;;;0;0;;;4;;0;;0;;;;;31;4;;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13/10/1999;24;10;Niskin;;82;;;0;27;;109;0;0;;0;27;0;;;0;;;;23;0;;;0;;0;;0;;;;;50;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13/10/1999;35;1;Niskin;;27;;;0;0;;27;0;0;;2;6;0;;;0;;;;6;0;;;0;;0;;0;;;;;14;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
13/10/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;5;0;0;;;0;;;;14;77;;;0;;0;;0;;;;;96;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
21/10/1999;24;1;Niskin;;0;;;0;0;;0;0;0;;0;10;0;;;0;;;;14;0;;;0;;0;;0;;;;;24;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
21/10/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;0;25;0;;;0;;;;5;0;;;0;;0;;0;;;;;30;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
21/10/1999;35;1;Niskin;;80;;;0;5;;85;0;0;;9;54;0;;;0;;;;27;0;;;0;;0;;0;;;;;90;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
21/10/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;10;74;0;;;0;;;;5;0;;;0;;0;;0;;;;;89;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/1999;24;1;Niskin;;164;;;0;0;;164;0;0;;27;9;0;;;0;;;;14;0;;;0;;0;;0;;;;;50;9;;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/1999;24;10;Niskin;;0;;;0;0;;0;0;0;;5;23;0;;;0;;;;9;0;;;0;;0;;0;;;;;37;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/1999;35;1;Niskin;;0;;;0;0;;0;0;0;;19;29;0;;;0;;;;14;0;;;0;;0;;0;;;;;62;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
28/10/1999;35;10;Niskin;;0;;;0;0;;0;0;0;;4;92;0;;;0;;;;13;0;;;0;;0;;0;;;;;109;4;;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
18/11/1999;35;0;bucket;;NA;;;NA;NA;;NA;0;0;;0;9;0;;;0;;;;9;0;;;0;;0;;0;;;;;18;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
19/11/1999;24;0;bucket;;NA;;;NA;NA;;NA;0;0;;0;0;0;;;0;;;;0;0;;;0;;0;;0;;;;;0;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
18/01/2000;24;integrated;phytoplankton net;;0;;;0;;0;0;0;0;;0,11;0;0;;;0,06;;;0;0,17;0;;;0;;0;;0;0;;;0;0,3;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
18/01/2000;35;integrated;phytoplankton net;;0,22;;;0;;0;0,2;0;0;;0;0;0;;;0;;;0;0;0;;;0;;0;;0;0;;;0;0;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
04/02/2000;24;integrated;phytoplankton net;;0,57;;;0,06;;0;0,6;0;0;;0;0;0;;;0,06;;;0;0;0;;;0,06;;0;;0;0;;;0;0,1;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
04/02/2000;35;integrated;phytoplankton net;;0,44;;;0;;0;0,4;0;0;;0;0;0;;;0;;;0;0;0;;;0,07;;0;;0;0;;;0,07;0,1;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
15/03/2000;24;integrated;phytoplankton net;;1,03;;;0;;0;1;0,06;0;;0;0,06;0;;;0;;;0;0,06;0;;;0,11;;0;;0;0;;;0;0,3;0;;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
